Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
4263	1240	7.005649717514125	177	428098	4263	1240	7.005649717514125	177	428098	4263	1240	7.005649717514125	177	428098
4264	814	8.306122448979592	98	428196	4264	814	8.306122448979592	98	428196	4264	814	8.306122448979592	98	428196
4265	675	4.963235294117647	136	428332	4265	675	4.963235294117647	136	428332	4265	675	4.963235294117647	136	428332
4266	1020	5.230769230769231	195	428527	4266	1020	5.230769230769231	195	428527	4266	1020	5.230769230769231	195	428527
4267	2058	5.5772357723577235	369	428896	4267	2058	5.5772357723577235	369	428896	4267	2058	5.5772357723577235	369	428896
4268	1912	6.108626198083067	313	429209	4268	1912	6.108626198083067	313	429209	4268	1912	6.108626198083067	313	429209
4269	-100	-50.0	2	429211	4269	-100	-50.0	2	429211	4269	-100	-50.0	2	429211
4270	2854	5.921161825726141	482	429693	4270	2854	5.921161825726141	482	429693	4270	2854	5.921161825726141	482	429693
4271	2394	5.478260869565218	437	430130	4271	2394	5.478260869565218	437	430130	4271	2394	5.478260869565218	437	430130
4272	2296	5.290322580645161	434	430564	4272	2296	5.290322580645161	434	430564	4272	2296	5.290322580645161	434	430564
4273	958	6.141025641025641	156	430720	4273	958	6.141025641025641	156	430720	4273	958	6.141025641025641	156	430720
4274	-100	-50.0	2	430722	4274	-100	-50.0	2	430722	4274	-100	-50.0	2	430722
4275	2755	7.269129287598944	379	431101	4275	2755	7.269129287598944	379	431101	4275	2755	7.269129287598944	379	431101
4276	2089	6.180473372781065	338	431439	4276	2089	6.180473372781065	338	431439	4276	2089	6.180473372781065	338	431439
4277	588	4.819672131147541	122	431561	4277	588	4.819672131147541	122	431561	4277	588	4.819672131147541	122	431561
4278	2246	5.864229765013055	383	431944	4278	2246	5.864229765013055	383	431944	4278	2246	5.864229765013055	383	431944
4279	1961	7.428030303030303	264	432208	4279	1961	7.428030303030303	264	432208	4279	1961	7.428030303030303	264	432208
4280	3353	6.870901639344262	488	432696	4280	3353	6.870901639344262	488	432696	4280	3353	6.870901639344262	488	432696
4281	2122	5.226600985221675	406	433102	4281	2122	5.226600985221675	406	433102	4281	2122	5.226600985221675	406	433102
4282	3452	7.044897959183674	490	433592	4282	3452	7.044897959183674	490	433592	4282	3452	7.044897959183674	490	433592
4283	1581	6.5875	240	433832	4283	1581	6.5875	240	433832	4283	1581	6.5875	240	433832
4284	1627	5.5152542372881355	295	434127	4284	1627	5.5152542372881355	295	434127	4284	1627	5.5152542372881355	295	434127
4285	-100	-50.0	2	434129	4285	-100	-50.0	2	434129	4285	-100	-50.0	2	434129
4286	2756	5.753653444676409	479	434608	4286	2756	5.753653444676409	479	434608	4286	2756	5.753653444676409	479	434608
4287	2117	10.129186602870814	209	434817	4287	2117	10.129186602870814	209	434817	4287	2117	10.129186602870814	209	434817
4288	2033	6.938566552901024	293	435110	4288	2033	6.938566552901024	293	435110	4288	2033	6.938566552901024	293	435110
4289	2416	4.682170542635659	516	435626	4289	2416	4.682170542635659	516	435626	4289	2416	4.682170542635659	516	435626
4290	2777	6.063318777292577	458	436084	4290	2777	6.063318777292577	458	436084	4290	2777	6.063318777292577	458	436084
4291	847	5.102409638554217	166	436250	4291	847	5.102409638554217	166	436250	4291	847	5.102409638554217	166	436250
4292	3398	4.554959785522788	746	436996	4292	3398	4.554959785522788	746	436996	4292	3398	4.554959785522788	746	436996
4293	1813	5.829581993569132	311	437307	4293	1813	5.829581993569132	311	437307	4293	1813	5.829581993569132	311	437307
4294	1947	7.003597122302159	278	437585	4294	1947	7.003597122302159	278	437585	4294	1947	7.003597122302159	278	437585
4295	2698	5.024208566108007	537	438122	4295	2698	5.024208566108007	537	438122	4295	2698	5.024208566108007	537	438122
4296	1662	6.392307692307693	260	438382	4296	1662	6.392307692307693	260	438382	4296	1662	6.392307692307693	260	438382
4297	1148	4.267657992565056	269	438651	4297	1148	4.267657992565056	269	438651	4297	1148	4.267657992565056	269	438651
4298	791	6.537190082644628	121	438772	4298	791	6.537190082644628	121	438772	4298	791	6.537190082644628	121	438772
4299	1267	5.047808764940239	251	439023	4299	1267	5.047808764940239	251	439023	4299	1267	5.047808764940239	251	439023
4300	1494	6.610619469026549	226	439249	4300	1494	6.610619469026549	226	439249	4300	1494	6.610619469026549	226	439249
4301	1180	4.9789029535864975	237	439486	4301	1180	4.9789029535864975	237	439486	4301	1180	4.9789029535864975	237	439486
4302	2223	5.475369458128079	406	439892	4302	2223	5.475369458128079	406	439892	4302	2223	5.475369458128079	406	439892
4303	1652	6.118518518518519	270	440162	4303	1652	6.118518518518519	270	440162	4303	1652	6.118518518518519	270	440162
4304	2434	6.130982367758186	397	440559	4304	2434	6.130982367758186	397	440559	4304	2434	6.130982367758186	397	440559
4305	2300	6.990881458966565	329	440888	4305	2300	6.990881458966565	329	440888	4305	2300	6.990881458966565	329	440888
4306	3057	6.355509355509356	481	441369	4306	3057	6.355509355509356	481	441369	4306	3057	6.355509355509356	481	441369
4307	1465	5.745098039215686	255	441624	4307	1465	5.745098039215686	255	441624	4307	1465	5.745098039215686	255	441624
4308	1225	6.380208333333333	192	441816	4308	1225	6.380208333333333	192	441816	4308	1225	6.380208333333333	192	441816
4309	2841	5.739393939393939	495	442311	4309	2841	5.739393939393939	495	442311	4309	2841	5.739393939393939	495	442311
4310	1521	7.64321608040201	199	442510	4310	1521	7.64321608040201	199	442510	4310	1521	7.64321608040201	199	442510
4311	1939	6.77972027972028	286	442796	4311	1939	6.77972027972028	286	442796	4311	1939	6.77972027972028	286	442796
4312	1422	4.771812080536913	298	443094	4312	1422	4.771812080536913	298	443094	4312	1422	4.771812080536913	298	443094
4313	1910	6.063492063492063	315	443409	4313	1910	6.063492063492063	315	443409	4313	1910	6.063492063492063	315	443409
4314	2512	4.821497120921305	521	443930	4314	2512	4.821497120921305	521	443930	4314	2512	4.821497120921305	521	443930
4315	1585	6.716101694915254	236	444166	4315	1585	6.716101694915254	236	444166	4315	1585	6.716101694915254	236	444166
4316	973	6.900709219858156	141	444307	4316	973	6.900709219858156	141	444307	4316	973	6.900709219858156	141	444307
4317	1985	5.821114369501466	341	444648	4317	1985	5.821114369501466	341	444648	4317	1985	5.821114369501466	341	444648
4318	2536	5.10261569416499	497	445145	4318	2536	5.10261569416499	497	445145	4318	2536	5.10261569416499	497	445145
4319	1997	4.644186046511628	430	445575	4319	1997	4.644186046511628	430	445575	4319	1997	4.644186046511628	430	445575
4320	2515	6.031175059952038	417	445992	4320	2515	6.031175059952038	417	445992	4320	2515	6.031175059952038	417	445992
4321	1031	5.603260869565218	184	446176	4321	1031	5.603260869565218	184	446176	4321	1031	5.603260869565218	184	446176
4322	3516	4.823045267489712	729	446905	4322	3516	4.823045267489712	729	446905	4322	3516	4.823045267489712	729	446905
4323	1809	5.742857142857143	315	447220	4323	1809	5.742857142857143	315	447220	4323	1809	5.742857142857143	315	447220
4324	1747	6.329710144927536	276	447496	4324	1747	6.329710144927536	276	447496	4324	1747	6.329710144927536	276	447496
4325	1628	5.537414965986395	294	447790	4325	1628	5.537414965986395	294	447790	4325	1628	5.537414965986395	294	447790
4326	1205	5.683962264150943	212	448002	4326	1205	5.683962264150943	212	448002	4326	1205	5.683962264150943	212	448002
4327	3029	5.950884086444008	509	448511	4327	3029	5.950884086444008	509	448511	4327	3029	5.950884086444008	509	448511
4328	2158	5.832432432432433	370	448881	4328	2158	5.832432432432433	370	448881	4328	2158	5.832432432432433	370	448881
4329	1830	6.224489795918367	294	449175	4329	1830	6.224489795918367	294	449175	4329	1830	6.224489795918367	294	449175
4330	2220	7.207792207792208	308	449483	4330	2220	7.207792207792208	308	449483	4330	2220	7.207792207792208	308	449483
4331	2839	7.16919191919192	396	449879	4331	2839	7.16919191919192	396	449879	4331	2839	7.16919191919192	396	449879
4332	1316	6.514851485148514	202	450081	4332	1316	6.514851485148514	202	450081	4332	1316	6.514851485148514	202	450081
4333	1798	7.9911111111111115	225	450306	4333	1798	7.9911111111111115	225	450306	4333	1798	7.9911111111111115	225	450306
4334	1657	4.527322404371585	366	450672	4334	1657	4.527322404371585	366	450672	4334	1657	4.527322404371585	366	450672
4335	2362	6.418478260869565	368	451040	4335	2362	6.418478260869565	368	451040	4335	2362	6.418478260869565	368	451040
4336	2925	4.0966386554621845	714	451754	4336	2925	4.0966386554621845	714	451754	4336	2925	4.0966386554621845	714	451754
4337	2867	5.029824561403509	570	452324	4337	2867	5.029824561403509	570	452324	4337	2867	5.029824561403509	570	452324
4338	1336	4.720848056537102	283	452607	4338	1336	4.720848056537102	283	452607	4338	1336	4.720848056537102	283	452607
4339	2706	6.322429906542056	428	453035	4339	2706	6.322429906542056	428	453035	4339	2706	6.322429906542056	428	453035
4340	1045	3.856088560885609	271	453306	4340	1045	3.856088560885609	271	453306	4340	1045	3.856088560885609	271	453306
4341	1359	5.226923076923077	260	453566	4341	1359	5.226923076923077	260	453566	4341	1359	5.226923076923077	260	453566
4342	1566	4.398876404494382	356	453922	4342	1566	4.398876404494382	356	453922	4342	1566	4.398876404494382	356	453922
4343	2606	4.9356060606060606	528	454450	4343	2606	4.9356060606060606	528	454450	4343	2606	4.9356060606060606	528	454450
4344	2255	6.029411764705882	374	454824	4344	2255	6.029411764705882	374	454824	4344	2255	6.029411764705882	374	454824
4345	2614	6.238663484486874	419	455243	4345	2614	6.238663484486874	419	455243	4345	2614	6.238663484486874	419	455243
4346	2495	5.709382151029748	437	455680	4346	2495	5.709382151029748	437	455680	4346	2495	5.709382151029748	437	455680
4347	-100	-50.0	2	455682	4347	-100	-50.0	2	455682	4347	-100	-50.0	2	455682
4348	2785	6.188888888888889	450	456132	4348	2785	6.188888888888889	450	456132	4348	2785	6.188888888888889	450	456132
4349	2124	7.00990099009901	303	456435	4349	2124	7.00990099009901	303	456435	4349	2124	7.00990099009901	303	456435
4350	1496	6.678571428571429	224	456659	4350	1496	6.678571428571429	224	456659	4350	1496	6.678571428571429	224	456659
4351	3089	5.616363636363636	550	457209	4351	3089	5.616363636363636	550	457209	4351	3089	5.616363636363636	550	457209
4352	790	3.5426008968609866	223	457432	4352	790	3.5426008968609866	223	457432	4352	790	3.5426008968609866	223	457432
4353	2260	6.124661246612466	369	457801	4353	2260	6.124661246612466	369	457801	4353	2260	6.124661246612466	369	457801
4354	869	6.034722222222222	144	457945	4354	869	6.034722222222222	144	457945	4354	869	6.034722222222222	144	457945
4355	976	7.072463768115942	138	458083	4355	976	7.072463768115942	138	458083	4355	976	7.072463768115942	138	458083
4356	1319	6.628140703517588	199	458282	4356	1319	6.628140703517588	199	458282	4356	1319	6.628140703517588	199	458282
4357	2126	7.06312292358804	301	458583	4357	2126	7.06312292358804	301	458583	4357	2126	7.06312292358804	301	458583
4358	-100	-50.0	2	458585	4358	-100	-50.0	2	458585	4358	-100	-50.0	2	458585
4359	2595	7.700296735905044	337	458922	4359	2595	7.700296735905044	337	458922	4359	2595	7.700296735905044	337	458922
4360	3734	6.101307189542483	612	459534	4360	3734	6.101307189542483	612	459534	4360	3734	6.101307189542483	612	459534
4361	-100	-50.0	2	459536	4361	-100	-50.0	2	459536	4361	-100	-50.0	2	459536
4362	2241	5.775773195876289	388	459924	4362	2241	5.775773195876289	388	459924	4362	2241	5.775773195876289	388	459924
4363	2463	5.251599147121535	469	460393	4363	2463	5.251599147121535	469	460393	4363	2463	5.251599147121535	469	460393
4364	1831	6.249146757679181	293	460686	4364	1831	6.249146757679181	293	460686	4364	1831	6.249146757679181	293	460686
4365	2438	4.935222672064778	494	461180	4365	2438	4.935222672064778	494	461180	4365	2438	4.935222672064778	494	461180
4366	2962	6.2357894736842105	475	461655	4366	2962	6.2357894736842105	475	461655	4366	2962	6.2357894736842105	475	461655
4367	3038	5.054908485856905	601	462256	4367	3038	5.054908485856905	601	462256	4367	3038	5.054908485856905	601	462256
4368	1313	6.404878048780488	205	462461	4368	1313	6.404878048780488	205	462461	4368	1313	6.404878048780488	205	462461
4369	953	5.919254658385094	161	462622	4369	953	5.919254658385094	161	462622	4369	953	5.919254658385094	161	462622
4370	2065	4.460043196544277	463	463085	4370	2065	4.460043196544277	463	463085	4370	2065	4.460043196544277	463	463085
4371	831	4.565934065934066	182	463267	4371	831	4.565934065934066	182	463267	4371	831	4.565934065934066	182	463267
4372	448	7.466666666666667	60	463327	4372	448	7.466666666666667	60	463327	4372	448	7.466666666666667	60	463327
4373	2203	5.171361502347418	426	463753	4373	2203	5.171361502347418	426	463753	4373	2203	5.171361502347418	426	463753
4374	3326	5.39935064935065	616	464369	4374	3326	5.39935064935065	616	464369	4374	3326	5.39935064935065	616	464369
4375	-100	-50.0	2	464371	4375	-100	-50.0	2	464371	4375	-100	-50.0	2	464371
4376	1168	4.690763052208835	249	464620	4376	1168	4.690763052208835	249	464620	4376	1168	4.690763052208835	249	464620
4377	2252	5.973474801061008	377	464997	4377	2252	5.973474801061008	377	464997	4377	2252	5.973474801061008	377	464997
4378	2410	5.724465558194774	421	465418	4378	2410	5.724465558194774	421	465418	4378	2410	5.724465558194774	421	465418
4379	826	4.4171122994652405	187	465605	4379	826	4.4171122994652405	187	465605	4379	826	4.4171122994652405	187	465605
4380	341	5.166666666666667	66	465671	4380	341	5.166666666666667	66	465671	4380	341	5.166666666666667	66	465671
4381	495	4.342105263157895	114	465785	4381	495	4.342105263157895	114	465785	4381	495	4.342105263157895	114	465785
4382	3625	5.846774193548387	620	466405	4382	3625	5.846774193548387	620	466405	4382	3625	5.846774193548387	620	466405
4383	1631	5.6048109965635735	291	466696	4383	1631	5.6048109965635735	291	466696	4383	1631	5.6048109965635735	291	466696
4384	2337	5.9465648854961835	393	467089	4384	2337	5.9465648854961835	393	467089	4384	2337	5.9465648854961835	393	467089
4385	1542	5.526881720430108	279	467368	4385	1542	5.526881720430108	279	467368	4385	1542	5.526881720430108	279	467368
4386	2436	4.911290322580645	496	467864	4386	2436	4.911290322580645	496	467864	4386	2436	4.911290322580645	496	467864
4387	2594	5.908883826879271	439	468303	4387	2594	5.908883826879271	439	468303	4387	2594	5.908883826879271	439	468303
4388	2548	5.25360824742268	485	468788	4388	2548	5.25360824742268	485	468788	4388	2548	5.25360824742268	485	468788
4389	606	5.826923076923077	104	468892	4389	606	5.826923076923077	104	468892	4389	606	5.826923076923077	104	468892
4390	1883	5.505847953216374	342	469234	4390	1883	5.505847953216374	342	469234	4390	1883	5.505847953216374	342	469234
4391	1312	6.368932038834951	206	469440	4391	1312	6.368932038834951	206	469440	4391	1312	6.368932038834951	206	469440
4392	684	5.3858267716535435	127	469567	4392	684	5.3858267716535435	127	469567	4392	684	5.3858267716535435	127	469567
4393	2305	5.423529411764706	425	469992	4393	2305	5.423529411764706	425	469992	4393	2305	5.423529411764706	425	469992
4394	1706	5.381703470031546	317	470309	4394	1706	5.381703470031546	317	470309	4394	1706	5.381703470031546	317	470309
4395	1653	6.144981412639405	269	470578	4395	1653	6.144981412639405	269	470578	4395	1653	6.144981412639405	269	470578
4396	2615	6.255980861244019	418	470996	4396	2615	6.255980861244019	418	470996	4396	2615	6.255980861244019	418	470996
4397	1746	6.303249097472924	277	471273	4397	1746	6.303249097472924	277	471273	4397	1746	6.303249097472924	277	471273
4398	2418	5.854721549636804	413	471686	4398	2418	5.854721549636804	413	471686	4398	2418	5.854721549636804	413	471686
4399	2611	4.992351816443595	523	472209	4399	2611	4.992351816443595	523	472209	4399	2611	4.992351816443595	523	472209
4400	1715	4.193154034229829	409	472618	4400	1715	4.193154034229829	409	472618	4400	1715	4.193154034229829	409	472618
4401	2575	7.212885154061625	357	472975	4401	2575	7.212885154061625	357	472975	4401	2575	7.212885154061625	357	472975
4402	1378	5.717842323651452	241	473216	4402	1378	5.717842323651452	241	473216	4402	1378	5.717842323651452	241	473216
4403	2114	5.106280193236715	414	473630	4403	2114	5.106280193236715	414	473630	4403	2114	5.106280193236715	414	473630
4404	1086	8.418604651162791	129	473759	4404	1086	8.418604651162791	129	473759	4404	1086	8.418604651162791	129	473759
4405	2665	5.682302771855011	469	474228	4405	2665	5.682302771855011	469	474228	4405	2665	5.682302771855011	469	474228
4406	1615	7.839805825242719	206	474434	4406	1615	7.839805825242719	206	474434	4406	1615	7.839805825242719	206	474434
4407	1094	9.041322314049587	121	474555	4407	1094	9.041322314049587	121	474555	4407	1094	9.041322314049587	121	474555
4408	1511	4.874193548387097	310	474865	4408	1511	4.874193548387097	310	474865	4408	1511	4.874193548387097	310	474865
4409	2304	5.408450704225352	426	475291	4409	2304	5.408450704225352	426	475291	4409	2304	5.408450704225352	426	475291
4410	1206	5.7156398104265405	211	475502	4410	1206	5.7156398104265405	211	475502	4410	1206	5.7156398104265405	211	475502
4411	-100	-50.0	2	475504	4411	-100	-50.0	2	475504	4411	-100	-50.0	2	475504
