Episode	Accumulated Reward	Average Reward	Length	Steps
3907	2235	5.6725888324873095	394	298000
3908	351	6.267857142857143	56	298056
3909	3140	7.889447236180905	398	298454
3910	-13	-0.8125	16	298470
3911	2803	6.488425925925926	432	298902
3912	1807	8.36574074074074	216	299118
3913	2472	9.581395348837209	258	299376
3914	-100	-50.0	2	299378
3915	360	7.659574468085107	47	299425
3916	3683	7.989154013015185	461	299886
3917	-100	-50.0	2	299888
3918	995	8.361344537815127	119	300007
3919	2982	5.363309352517986	556	300563
3920	3683	7.989154013015185	461	301024
3921	2894	6.547511312217194	442	301466
3922	2349	8.389285714285714	280	301746
3923	721	8.011111111111111	90	301836
3924	2101	6.4447852760736195	326	302162
3925	3169	6.742553191489361	470	302632
3926	3089	6.879732739420936	449	303081
3927	771	5.468085106382978	141	303222
3928	802	7.290909090909091	110	303332
3929	2740	6.9543147208121825	394	303726
3930	-100	-50.0	2	303728
3931	549	9.15	60	303788
3932	1257	7.85625	160	303948
3933	1106	10.146788990825687	109	304057
3934	2315	5.578313253012048	415	304472
3935	2068	5.7604456824512535	359	304831
3936	3371	5.903677758318739	571	305402
3937	987	7.771653543307087	127	305529
3938	2438	8.349315068493151	292	305821
3939	2017	9.697115384615385	208	306029
3940	1522	7.686868686868687	198	306227
3941	2247	7.99644128113879	281	306508
3942	2607	8.021538461538462	325	306833
3943	2104	6.513931888544891	323	307156
3944	1071	7.4375	144	307300
3945	1164	7.657894736842105	152	307452
3946	3038	6.076	500	307952
3947	3350	5.658783783783784	592	308544
3948	2829	4.652960526315789	608	309152
3949	2705	8.246951219512194	328	309480
3950	964	6.426666666666667	150	309630
3951	2156	7.955719557195572	271	309901
3952	1180	8.676470588235293	136	310037
3953	1178	8.53623188405797	138	310175
3954	1948	7.0324909747292415	277	310452
3955	526	6.337349397590361	83	310535
3956	3335	6.590909090909091	506	311041
3957	1092	8.878048780487806	123	311164
3958	712	7.191919191919192	99	311263
3959	2990	6.68903803131991	447	311710
3960	2429	8.069767441860465	301	312011
3961	1428	7.476439790575916	191	312202
3962	2010	6.360759493670886	316	312518
3963	2026	6.753333333333333	300	312818
3964	2693	7.920588235294118	340	313158
3965	598	5.339285714285714	112	313270
3966	1061	6.8896103896103895	154	313424
3967	2673	7.425	360	313784
3968	2169	6.041782729805014	359	314143
3969	1048	6.275449101796407	167	314310
3970	1276	9.049645390070921	141	314451
3971	-100	-50.0	2	314453
3972	1435	7.798913043478261	184	314637
3973	1098	9.384615384615385	117	314754
3974	1627	5.5152542372881355	295	315049
3975	-10	-0.7692307692307693	13	315062
3976	1346	7.825581395348837	172	315234
3977	2552	6.71578947368421	380	315614
3978	1520	7.6	200	315814
3979	2186	6.391812865497076	342	316156
3980	1185	9.045801526717558	131	316287
3981	346	5.672131147540983	61	316348
3982	1066	7.154362416107382	149	316497
3983	1920	6.295081967213115	305	316802
3984	-100	-50.0	2	316804
3985	280	10.76923076923077	26	316830
3986	1019	5.198979591836735	196	317026
3987	1146	6.741176470588235	170	317196
3988	1162	7.545454545454546	154	317350
3989	1242	7.097142857142857	175	317525
3990	1963	7.49236641221374	262	317787
3991	1444	8.251428571428571	175	317962
3992	153	2.9423076923076925	52	318014
3993	2099	6.399390243902439	328	318342
3994	1313	6.404878048780488	205	318547
3995	899	7.885964912280702	114	318661
3996	2323	7.591503267973856	306	318967
3997	1431	7.611702127659575	188	319155
3998	1360	8.60759493670886	158	319313
3999	1879	7.669387755102041	245	319558
4000	3097	7.022675736961451	441	319999
4001	1226	6.4188481675392675	191	320190
4002	2360	6.378378378378378	370	320560
4003	801	7.216216216216216	111	320671
4004	2492	7.351032448377581	339	321010
4005	1893	8.194805194805195	231	321241
4006	-100	-50.0	2	321243
4007	1901	8.524663677130045	223	321466
4008	2311	7.267295597484277	318	321784
4009	2914	6.9052132701421804	422	322206
4010	2322	7.563517915309446	307	322513
4011	1872	7.428571428571429	252	322765
4012	2091	6.223214285714286	336	323101
4013	1800	8.071748878923767	223	323324
4014	898	7.808695652173913	115	323439
4015	1458	9.055900621118013	161	323600
4016	1576	10.944444444444445	144	323744
4017	370	10.0	37	323781
4018	1451	8.636904761904763	168	323949
4019	3203	7.3463302752293576	436	324385
4020	-100	-50.0	2	324387
4021	1433	7.704301075268817	186	324573
4022	2864	7.7196765498652296	371	324944
4023	979	7.2518518518518515	135	325079
4024	1776	7.190283400809717	247	325326
4025	2072	8.15748031496063	254	325580
4026	2568	5.52258064516129	465	326045
4027	3014	7.125295508274232	423	326468
4028	1958	7.333333333333333	267	326735
4029	1766	6.871595330739299	257	326992
4030	2685	5.979955456570156	449	327441
4031	1108	10.355140186915888	107	327548
4032	2538	6.441624365482234	394	327942
4033	1631	5.6048109965635735	291	328233
4034	1725	8.756345177664974	197	328430
4035	906	8.467289719626168	107	328537
4036	1133	6.191256830601093	183	328720
4037	2001	6.156923076923077	325	329045
4038	2864	6.067796610169491	472	329517
4039	1613	7.7548076923076925	208	329725
4040	3029	7.424019607843137	408	330133
4041	1509	7.151658767772512	211	330344
4042	2156	7.955719557195572	271	330615
4043	2047	7.336917562724015	279	330894
4044	1470	5.88	250	331144
4045	549	9.15	60	331204
4046	516	5.548387096774194	93	331297
4047	-100	-50.0	2	331299
4048	1576	6.43265306122449	245	331544
4049	1789	7.645299145299146	234	331778
4050	1895	8.275109170305678	229	332007
4051	2867	6.113006396588486	469	332476
4052	1845	6.612903225806452	279	332755
4053	454	8.407407407407407	54	332809
4054	2871	6.174193548387096	465	333274
4055	2383	6.867435158501441	347	333621
4056	2353	6.241379310344827	377	333998
4057	1996	8.716157205240174	229	334227
4058	3144	6.351515151515152	495	334722
4059	2616	5.05019305019305	518	335240
4060	769	5.3776223776223775	143	335383
4061	804	7.444444444444445	108	335491
4062	2377	6.73371104815864	353	335844
4063	2068	8.015503875968992	258	336102
4064	1601	7.277272727272727	220	336322
4065	2817	6.739234449760765	418	336740
4066	3294	7.385650224215246	446	337186
4067	894	7.512605042016807	119	337305
4068	2566	7.0109289617486334	366	337671
4069	-100	-50.0	2	337673
4070	1401	6.426605504587156	218	337891
4071	1006	9.314814814814815	108	337999
4072	3206	7.404157043879907	433	338432
4073	2672	5.783549783549783	462	338894
4074	-100	-50.0	2	338896
4075	1127	5.962962962962963	189	339085
4076	1540	8.555555555555555	180	339265
4077	533	7.0131578947368425	76	339341
4078	902	8.126126126126126	111	339452
4079	1203	5.621495327102804	214	339666
4080	2286	6.664723032069971	343	340009
4081	1621	8.105	200	340209
4082	3220	6.1923076923076925	520	340729
4083	1880	7.704918032786885	244	340973
4084	-100	-50.0	2	340975
4085	1680	6.9421487603305785	242	341217
4086	1324	6.824742268041237	194	341411
4087	1831	6.249146757679181	293	341704
4088	2596	7.726190476190476	336	342040
4089	2067	7.980694980694981	259	342299
4090	3248	5.477234401349072	593	342892
4091	1927	6.466442953020135	298	343190
4092	1593	6.9868421052631575	228	343418
4093	1073	7.556338028169014	142	343560
4094	2163	8.193181818181818	264	343824
4095	1117	5.613065326633166	199	344023
4096	2832	7.027295285359801	403	344426
4097	3682	7.96969696969697	462	344888
4098	66	1.736842105263158	38	344926
4099	2115	6.778846153846154	312	345238
4100	2903	6.704387990762124	433	345671
4101	2006	9.159817351598173	219	345890
4102	2361	6.3983739837398375	369	346259
4103	401	3.7476635514018692	107	346366
4104	1954	7.210332103321033	271	346637
4105	944	5.552941176470588	170	346807
4106	2312	7.2933753943217665	317	347124
4107	-100	-50.0	2	347126
4108	3394	7.592841163310962	447	347573
4109	2652	6.960629921259843	381	347954
4110	1794	7.834061135371179	229	348183
4111	1278	9.194244604316546	139	348322
4112	1295	10.614754098360656	122	348444
4113	890	7.235772357723577	123	348567
4114	2095	6.3102409638554215	332	348899
4115	3061	6.417190775681342	477	349376
4116	1264	8.261437908496733	153	349529
4117	3080	6.724890829694323	458	349987
4118	2248	8.028571428571428	280	350267
4119	878	6.503703703703704	135	350402
4120	2023	10.014851485148515	202	350604
4121	1991	8.508547008547009	234	350838
4122	1910	6.063492063492063	315	351153
4123	1629	8.484375	192	351345
4124	1631	5.6048109965635735	291	351636
4125	2624	8.519480519480519	308	351944
4126	1514	7.349514563106796	206	352150
4127	3365	8.973333333333333	375	352525
4128	1725	5.7885906040268456	298	352823
4129	1434	7.751351351351351	185	353008
4130	-100	-50.0	2	353010
4131	2285	6.642441860465116	344	353354
4132	1234	6.743169398907104	183	353537
4133	2367	9.034351145038167	262	353799
4134	2297	6.918674698795181	332	354131
4135	937	5.293785310734464	177	354308
4136	2062	7.8106060606060606	264	354572
4137	1900	8.482142857142858	224	354796
4138	1086	8.418604651162791	129	354925
4139	1269	8.574324324324325	148	355073
4140	3862	7.979338842975206	484	355557
4141	891	7.30327868852459	122	355679
4142	1437	7.895604395604396	182	355861
4143	1093	8.959016393442623	122	355983
4144	976	7.072463768115942	138	356121
4145	1570	6.254980079681275	251	356372
4146	2402	7.323170731707317	328	356700
4147	3449	6.995943204868154	493	357193
4148	704	6.579439252336448	107	357300
4149	4037	7.900195694716243	511	357811
4150	1428	7.476439790575916	191	358002
4151	3176	6.859611231101512	463	358465
4152	2216	7.102564102564102	312	358777
4153	1534	8.24731182795699	186	358963
4154	2976	6.455531453362256	461	359424
4155	3293	6.009124087591241	548	359972
4156	2347	8.322695035460994	282	360254
4157	3239	8.0975	400	360654
4158	2990	6.68903803131991	447	361101
4159	1897	8.3568281938326	227	361328
4160	-16	-0.8421052631578947	19	361347
4161	2119	6.87987012987013	308	361655
4162	-100	-50.0	2	361657
4163	1434	7.751351351351351	185	361842
4164	2631	8.740863787375416	301	362143
4165	2461	9.148698884758364	269	362412
4166	977	7.131386861313868	137	362549
4167	731	9.1375	80	362629
4168	1430	7.5661375661375665	189	362818
4169	912	9.029702970297029	101	362919
4170	1178	8.53623188405797	138	363057
4171	1153	7.07361963190184	163	363220
4172	1427	7.432291666666667	192	363412
4173	1880	7.704918032786885	244	363656
4174	1782	7.394190871369295	241	363897
4175	1513	7.309178743961352	207	364104
4176	3006	6.974477958236659	431	364535
4177	1961	7.428030303030303	264	364799
4178	1349	7.982248520710059	169	364968
4179	2117	6.829032258064516	310	365278
4180	1229	6.537234042553192	188	365466
4181	1937	6.725694444444445	288	365754
4182	636	8.594594594594595	74	365828
4183	1673	6.718875502008032	249	366077
4184	1429	7.521052631578947	190	366267
4185	1002	8.946428571428571	112	366379
4186	1175	8.333333333333334	141	366520
4187	2700	8.108108108108109	333	366853
4188	3023	7.3019323671497585	414	367267
4189	2029	6.831649831649831	297	367564
4190	1970	7.7254901960784315	255	367819
4191	1636	8.843243243243244	185	368004
4192	1966	7.590733590733591	259	368263
4193	1495	6.644444444444445	225	368488
4194	1426	7.38860103626943	193	368681
4195	-100	-50.0	2	368683
4196	-100	-50.0	2	368685
4197	978	7.1911764705882355	136	368821
4198	2092	6.244776119402985	335	369156
4199	248	4.275862068965517	58	369214
4200	2603	7.911854103343465	329	369543
4201	1685	7.109704641350211	237	369780
4202	2547	8.96830985915493	284	370064
4203	1772	7.059760956175299	251	370315
4204	1926	9.727272727272727	198	370513
4205	1846	6.640287769784172	278	370791
4206	1073	7.556338028169014	142	370933
4207	1868	7.296875	256	371189
4208	1126	5.926315789473684	190	371379
4209	2168	8.37065637065637	259	371638
4210	2622	6.37956204379562	411	372049
4211	2972	8.164835164835164	364	372413
4212	2976	6.455531453362256	461	372874
4213	707	6.798076923076923	104	372978
4214	1686	7.1440677966101696	236	373214
4215	2875	6.236442516268981	461	373675
4216	2717	8.598101265822784	316	373991
4217	805	7.5233644859813085	107	374098
4218	1229	6.537234042553192	188	374286
4219	1071	7.4375	144	374430
4220	1254	7.693251533742331	163	374593
4221	643	9.597014925373134	67	374660
4222	2095	6.3102409638554215	332	374992
4223	1071	7.4375	144	375136
4224	1775	7.157258064516129	248	375384
4225	2049	7.397111913357401	277	375661
4226	1760	6.692015209125476	263	375924
4227	2910	6.830985915492958	426	376350
4228	1483	6.257383966244726	237	376587
4229	3119	7.443914081145585	419	377006
4230	2559	6.86058981233244	373	377379
4231	2385	6.913043478260869	345	377724
4232	1956	7.271375464684015	269	377993
4233	1697	7.542222222222223	225	378218
4234	3018	5.803846153846154	520	378738
4235	1790	7.682403433476395	233	378971
4236	545	8.515625	64	379035
4237	1926	6.441471571906354	299	379334
4238	1282	9.496296296296297	135	379469
4239	1645	9.346590909090908	176	379645
4240	1681	6.975103734439834	241	379886
4241	3240	6.48	500	380386
4242	2456	6.549333333333333	375	380761
4243	3653	7.439918533604888	491	381252
4244	1858	6.984962406015038	266	381518
4245	1896	5.762917933130699	329	381847
4246	1566	6.141176470588236	255	382102
4247	1400	6.392694063926941	219	382321
4248	1786	7.5358649789029535	237	382558
4249	2106	9.572727272727272	220	382778
4250	1657	6.252830188679245	265	383043
4251	2627	6.470443349753695	406	383449
4252	-100	-50.0	2	383451
4253	2918	6.980861244019139	418	383869
4254	2931	7.237037037037037	405	384274
4255	2107	9.621004566210045	219	384493
4256	1415	6.936274509803922	204	384697
4257	1075	7.678571428571429	140	384837
4258	1947	7.003597122302159	278	385115
4259	2103	9.4304932735426	223	385338
4260	1090	8.72	125	385463
4261	2608	8.049382716049383	324	385787
4262	2136	7.34020618556701	291	386078
4263	1190	9.444444444444445	126	386204
4264	1011	9.815533980582524	103	386307
4265	2255	6.029411764705882	374	386681
4266	1543	8.717514124293785	177	386858
4267	1403	6.49537037037037	216	387074
4268	2844	7.273657289002558	391	387465
4269	1597	7.129464285714286	224	387689
4270	1772	7.059760956175299	251	387940
4271	798	7.0	114	388054
4272	2020	6.601307189542483	306	388360
4273	981	7.37593984962406	133	388493
4274	1522	7.686868686868687	198	388691
4275	2188	6.435294117647059	340	389031
4276	1250	7.485029940119761	167	389198
4277	791	6.537190082644628	121	389319
4278	2453	8.855595667870036	277	389596
4279	2577	5.651315789473684	456	390052
4280	624	7.255813953488372	86	390138
4281	2396	7.173652694610778	334	390472
4282	1015	5.075	200	390672
4283	2348	6.146596858638744	382	391054
4284	2105	6.537267080745342	322	391376
4285	4692	6.133333333333334	765	392141
4286	-100	-50.0	2	392143
4287	1206	5.7156398104265405	211	392354
4288	1541	8.608938547486034	179	392533
4289	1795	7.87280701754386	228	392761
4290	1185	9.045801526717558	131	392892
4291	1886	7.92436974789916	238	393130
4292	241	3.707692307692308	65	393195
4293	908	8.647619047619047	105	393300
4294	2048	7.366906474820144	278	393578
4295	1269	8.574324324324325	148	393726
4296	1139	6.435028248587571	177	393903
4297	3513	8.188811188811188	429	394332
4298	2060	7.7443609022556394	266	394598
4299	3784	6.733096085409253	562	395160
4300	2245	7.932862190812721	283	395443
4301	2667	7.286885245901639	366	395809
4302	1504	6.962962962962963	216	396025
4303	1267	8.446666666666667	150	396175
4304	-100	-50.0	2	396177
4305	616	6.553191489361702	94	396271
4306	1360	5.250965250965251	259	396530
4307	887	7.0396825396825395	126	396656
4308	87	5.117647058823529	17	396673
4309	2573	7.167130919220056	359	397032
4310	2478	7.019830028328612	353	397385
4311	1955	7.2407407407407405	270	397655
4312	1351	8.089820359281438	167	397822
4313	593	5.068376068376068	117	397939
4314	3098	5.726432532347505	541	398480
4315	1795	7.87280701754386	228	398708
4316	1213	5.946078431372549	204	398912
4317	1758	6.633962264150943	265	399177
4318	1311	6.333333333333333	207	399384
4319	-100	-50.0	2	399386
4320	983	7.5038167938931295	131	399517
4321	2226	7.370860927152318	302	399819
4322	3758	7.716632443531828	487	400306
4323	891	7.30327868852459	122	400428
4324	2048	7.366906474820144	278	400706
4325	1418	7.054726368159204	201	400907
4326	1685	7.109704641350211	237	401144
4327	1362	8.73076923076923	156	401300
4328	2039	7.104529616724738	287	401587
4329	3800	5.873261205564142	647	402234
4330	3456	5.887563884156729	587	402821
4331	1538	8.45054945054945	182	403003
4332	2105	6.537267080745342	322	403325
4333	1213	5.946078431372549	204	403529
4334	1043	6.063953488372093	172	403701
4335	1448	8.467836257309942	171	403872
4336	1701	7.6968325791855206	221	404093
4337	1813	8.633333333333333	210	404303
4338	1415	6.936274509803922	204	404507
4339	683	5.3359375	128	404635
4340	1508	7.113207547169812	212	404847
4341	1266	8.3841059602649	151	404998
4342	2995	6.776018099547511	442	405440
4343	2112	6.704761904761905	315	405755
4344	2569	7.077134986225896	363	406118
4345	1387	5.978448275862069	232	406350
4346	2462	6.672086720867209	369	406719
4347	1846	6.640287769784172	278	406997
4348	2854	7.490813648293964	381	407378
4349	1247	7.3352941176470585	170	407548
4350	2331	7.822147651006712	298	407846
4351	2039	7.104529616724738	287	408133
4352	1662	6.392307692307693	260	408393
4353	622	7.068181818181818	88	408481
4354	3062	6.432773109243698	476	408957
4355	1534	8.24731182795699	186	409143
4356	-12	-0.8	15	409158
4357	1167	7.832214765100671	149	409307
4358	3045	6.176470588235294	493	409800
4359	3352	6.85480572597137	489	410289
4360	737	9.95945945945946	74	410363
4361	1075	7.678571428571429	140	410503
4362	3174	6.825806451612904	465	410968
4363	2356	6.2994652406417115	374	411342
4364	-100	-50.0	2	411344
4365	1063	6.993421052631579	152	411496
4366	2177	6.202279202279202	351	411847
4367	1258	7.911949685534591	159	412006
4368	2030	6.858108108108108	296	412302
4369	2077	8.34136546184739	249	412551
4370	1421	7.1767676767676765	198	412749
4371	1167	7.832214765100671	149	412898
4372	1961	7.428030303030303	264	413162
4373	2113	6.729299363057325	314	413476
4374	1406	6.60093896713615	213	413689
4375	819	8.806451612903226	93	413782
4376	2413	5.7727272727272725	418	414200
4377	2391	7.053097345132743	339	414539
4378	989	7.912	125	414664
4379	3457	7.127835051546392	485	415149
4380	1446	8.358381502890174	173	415322
4381	1415	6.936274509803922	204	415526
4382	1970	7.7254901960784315	255	415781
4383	1762	6.75095785440613	261	416042
4384	3801	6.9743119266055045	545	416587
4385	1004	9.127272727272727	110	416697
4386	961	6.281045751633987	153	416850
4387	1934	6.646048109965636	291	417141
4388	1157	7.276729559748428	159	417300
4389	2999	6.84703196347032	438	417738
4390	2303	7.064417177914111	326	418064
4391	1333	7.205405405405405	185	418249
4392	2502	5.818604651162791	430	418679
4393	2327	7.7052980132450335	302	418981
4394	3421	6.566218809980806	521	419502
4395	1969	7.69140625	256	419758
4396	2327	5.774193548387097	403	420161
4397	1765	6.841085271317829	258	420419
4398	1448	8.467836257309942	171	420590
4399	2646	6.837209302325581	387	420977
4400	1244	7.190751445086705	173	421150
4401	1568	6.1976284584980235	253	421403
4402	1497	6.713004484304933	223	421626
4403	2145	7.6063829787234045	282	421908
4404	1683	7.041841004184101	239	422147
4405	1166	7.773333333333333	150	422297
4406	1880	7.704918032786885	244	422541
4407	3689	5.614916286149163	657	423198
4408	2792	6.302483069977427	443	423641
4409	2178	6.222857142857142	350	423991
4410	2338	8.034364261168385	291	424282
4411	1704	7.81651376146789	218	424500
4412	3104	7.152073732718894	434	424934
4413	1919	9.360975609756098	205	425139
4414	2844	7.273657289002558	391	425530
4415	2021	6.6262295081967215	305	425835
4416	3207	6.016885553470919	533	426368
4417	1007	9.411214953271028	107	426475
4418	1223	6.304123711340206	194	426669
4419	2408	7.478260869565218	322	426991
4420	2380	6.8	350	427341
4421	1583	6.651260504201681	238	427579
4422	1285	9.734848484848484	132	427711
4423	-100	-50.0	2	427713
4424	1166	7.773333333333333	150	427863
4425	3006	6.974477958236659	431	428294
4426	1261	8.083333333333334	156	428450
4427	2046	7.307142857142857	280	428730
4428	884	6.852713178294573	129	428859
4429	3015	7.144549763033176	422	429281
4430	3006	6.974477958236659	431	429712
4431	1697	7.542222222222223	225	429937
4432	1261	8.083333333333334	156	430093
4433	1088	8.566929133858268	127	430220
4434	2257	6.067204301075269	372	430592
4435	868	5.9862068965517246	145	430737
4436	2738	5.509054325955734	497	431234
4437	2733	6.815461346633416	401	431635
4438	1510	7.190476190476191	210	431845
4439	1791	7.719827586206897	232	432077
4440	1523	5.110738255033557	298	432375
4441	1618	7.970443349753695	203	432578
4442	1061	6.8896103896103895	154	432732
4443	888	7.104	125	432857
4444	1854	6.866666666666666	270	433127
4445	1688	7.213675213675214	234	433361
4446	1513	7.309178743961352	207	433568
4447	2712	6.42654028436019	422	433990
4448	1351	8.089820359281438	167	434157
4449	2052	7.489051094890511	274	434431
4450	1925	6.416666666666667	300	434731
4451	2979	6.504366812227074	458	435189
4452	1750	6.410256410256411	273	435462
4453	3321	6.3865384615384615	520	435982
4454	797	6.930434782608696	115	436097
4455	1077	7.804347826086956	138	436235
4456	1907	5.99685534591195	318	436553
4457	2306	7.139318885448916	323	436876
4458	621	6.977528089887641	89	436965
4459	985	7.635658914728682	129	437094
4460	1939	6.77972027972028	286	437380
4461	2607	8.021538461538462	325	437705
4462	527	6.426829268292683	82	437787
4463	440	6.470588235294118	68	437855
4464	3459	7.161490683229814	483	438338
4465	1586	6.748936170212766	235	438573
4466	4404	5.872	750	439323
4467	1769	6.964566929133858	254	439577
4468	3513	6.628301886792453	530	440107
4469	893	7.441666666666666	120	440227
4470	627	7.554216867469879	83	440310
4471	1418	7.054726368159204	201	440511
4472	2007	6.29153605015674	319	440830
4473	1694	7.4298245614035086	228	441058
4474	1810	8.497652582159624	213	441271
4475	1076	7.741007194244604	139	441410
4476	2645	6.81701030927835	388	441798
4477	2357	8.665441176470589	272	442070
4478	1428	7.476439790575916	191	442261
4479	814	8.306122448979592	98	442359
4480	2039	7.104529616724738	287	442646
4481	1915	9.16267942583732	209	442855
4482	1505	7.0	215	443070
4483	-100	-50.0	2	443072
4484	1573	6.342741935483871	248	443320
4485	3086	6.827433628318584	452	443772
4486	2105	6.537267080745342	322	444094
4487	1892	8.155172413793103	232	444326
4488	1734	6.0	289	444615
4489	1993	5.984984984984985	333	444948
4490	3008	7.011655011655011	429	445377
4491	2775	7.729805013927576	359	445736
4492	3727	6.021001615508886	619	446355
4493	3230	6.333333333333333	510	446865
4494	1314	6.4411764705882355	204	447069
4495	1076	7.741007194244604	139	447208
4496	1259	7.968354430379747	158	447366
4497	1622	8.150753768844222	199	447565
4498	2642	6.757033248081841	391	447956
4499	977	7.131386861313868	137	448093
4500	3114	5.9314285714285715	525	448618
4501	-100	-50.0	2	448620
4502	1346	7.825581395348837	172	448792
4503	1987	8.34873949579832	238	449030
4504	2209	6.924764890282131	319	449349
4505	1514	7.349514563106796	206	449555
4506	1906	5.974921630094044	319	449874
4507	986	7.703125	128	450002
4508	1764	6.8108108108108105	259	450261
4509	2171	8.48046875	256	450517
4510	1250	7.485029940119761	167	450684
4511	433	5.773333333333333	75	450759
4512	1686	7.1440677966101696	236	450995
4513	1329	7.031746031746032	189	451184
4514	1592	6.951965065502184	229	451413
4515	1573	6.342741935483871	248	451661
4516	1588	6.815450643776824	233	451894
4517	1128	6.0	188	452082
4518	1391	6.100877192982456	228	452310
4519	2652	6.960629921259843	381	452691
4520	1807	5.700315457413249	317	453008
4521	1427	7.432291666666667	192	453200
4522	1720	5.676567656765677	303	453503
4523	2464	6.713896457765667	367	453870
4524	2931	7.237037037037037	405	454275
4525	2930	7.216748768472907	406	454681
4526	2092	6.244776119402985	335	455016
4527	513	5.34375	96	455112
4528	2813	6.665876777251185	422	455534
4529	2067	7.980694980694981	259	455793
4530	1610	7.630331753554502	211	456004
4531	2422	5.921760391198044	409	456413
4532	997	8.521367521367521	117	456530
4533	2079	8.417004048582996	247	456777
4534	1536	8.347826086956522	184	456961
4535	1167	7.832214765100671	149	457110
4536	2315	7.372611464968153	314	457424
4537	1164	7.657894736842105	152	457576
4538	518	5.6923076923076925	91	457667
4539	-100	-50.0	2	457669
4540	889	7.169354838709677	124	457793
4541	1091	8.798387096774194	124	457917
4542	-100	-50.0	2	457919
4543	1585	6.716101694915254	236	458155
4544	708	6.87378640776699	103	458258
4545	274	8.5625	32	458290
4546	1508	7.113207547169812	212	458502
4547	1963	7.49236641221374	262	458764
4548	452	8.071428571428571	56	458820
4549	-100	-50.0	2	458822
4550	2152	5.723404255319149	376	459198
4551	1145	6.695906432748538	171	459369
4552	3000	6.864988558352403	437	459806
4553	2316	7.399361022364217	313	460119
4554	1706	7.898148148148148	216	460335
4555	1171	8.075862068965517	145	460480
4556	3149	6.426530612244898	490	460970
4557	2418	7.75	312	461282
4558	-100	-50.0	2	461284
4559	1475	10.243055555555555	144	461428
4560	1968	7.657587548638133	257	461685
4561	1349	7.982248520710059	169	461854
4562	2349	8.389285714285714	280	462134
4563	-100	-50.0	2	462136
4564	3336	6.605940594059406	505	462641
4565	2906	6.758139534883721	430	463071
4566	1880	7.704918032786885	244	463315
4567	2025	6.7275747508305646	301	463616
4568	1268	8.51006711409396	149	463765
4569	1184	8.969696969696969	132	463897
4570	1067	7.20945945945946	148	464045
4571	2533	6.348370927318296	399	464444
4572	1026	5.428571428571429	189	464633
4573	1881	7.7407407407407405	243	464876
4574	1773	7.092	250	465126
4575	1460	9.182389937106919	159	465285
4576	2198	6.66060606060606	330	465615
4577	2584	7.425287356321839	348	465963
4578	4105	5.502680965147453	746	466709
4579	3050	6.25	488	467197
4580	1164	7.657894736842105	152	467349
4581	619	6.802197802197802	91	467440
4582	2032	6.91156462585034	294	467734
4583	1862	7.106870229007634	262	467996
4584	1641	9.116666666666667	180	468176
4585	1153	7.07361963190184	163	468339
4586	1072	7.496503496503497	143	468482
4587	2189	6.457227138643068	339	468821
4588	1647	5.989090909090909	275	469096
4589	1506	7.037383177570093	214	469310
4590	805	7.5233644859813085	107	469417
4591	819	8.806451612903226	93	469510
4592	1308	6.228571428571429	210	469720
4593	2373	6.647058823529412	357	470077
4594	1712	5.504823151125402	311	470388
4595	3042	7.70126582278481	395	470783
4596	1405	6.565420560747664	214	470997
4597	706	6.723809523809524	105	471102
4598	449	7.610169491525424	59	471161
4599	979	7.2518518518518515	135	471296
4600	3177	6.876623376623376	462	471758
4601	2520	8.102893890675242	311	472069
4602	1533	8.197860962566844	187	472256
4603	2007	6.29153605015674	319	472575
4604	1686	7.1440677966101696	236	472811
4605	1322	6.744897959183674	196	473007
4606	1621	8.105	200	473207
4607	3349	8.565217391304348	391	473598
4608	1719	8.467980295566502	203	473801
4609	2252	5.973474801061008	377	474178
4610	-100	-50.0	2	474180
4611	1535	8.297297297297296	185	474365
4612	1707	7.93953488372093	215	474580
4613	1132	6.1521739130434785	184	474764
4614	836	11.0	76	474840
4615	1674	6.75	248	475088
4616	-100	-50.0	2	475090
4617	1310	6.298076923076923	208	475298
4618	2421	5.904878048780488	410	475708
4619	2043	7.219081272084805	283	475991
4620	1319	6.628140703517588	199	476190
4621	1229	6.537234042553192	188	476378
4622	1071	7.4375	144	476522
4623	906	8.467289719626168	107	476629
4624	3686	6.59391771019678	559	477188
4625	2357	6.319034852546917	373	477561
4626	2965	7.991913746630728	371	477932
4627	2072	8.15748031496063	254	478186
4628	3149	6.426530612244898	490	478676
4629	1459	9.11875	160	478836
4630	1265	8.322368421052632	152	478988
4631	2327	7.7052980132450335	302	479290
4632	2952	6.08659793814433	485	479775
4633	3418	5.4688	625	480400
4634	2264	6.2027397260273975	365	480765
4635	3531	6.896484375	512	481277
4636	-100	-50.0	2	481279
4637	1898	5.804281345565749	327	481606
4638	1901	8.524663677130045	223	481829
4639	2934	7.298507462686567	402	482231
4640	2483	10.052631578947368	247	482478
4641	3180	6.928104575163399	459	482937
4642	1585	6.716101694915254	236	483173
4643	714	7.360824742268041	97	483270
4644	-100	-50.0	2	483272
4645	2717	6.5155875299760195	417	483689
4646	3525	6.805019305019305	518	484207
4647	3291	5.983636363636363	550	484757
4648	1162	7.545454545454546	154	484911
4649	3820	6.092503987240829	627	485538
4650	1120	5.714285714285714	196	485734
4651	1523	7.730964467005077	197	485931
4652	1806	8.32258064516129	217	486148
4653	1604	7.391705069124424	217	486365
4654	1823	9.115	200	486565
4655	3798	5.064	750	487315
4656	1992	5.9640718562874255	334	487649
