Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
201	-100	-50.0	2	3253	201	-100	-50.0	2	3253	201	-100	-50.0	2	3253	201	-100	-50.0	2	3253
202	-130	-4.0625	32	3285	202	-130	-4.0625	32	3285	202	-130	-4.0625	32	3285	202	-130	-4.0625	32	3285
203	-125	-4.62962962962963	27	3312	203	-125	-4.62962962962963	27	3312	203	-125	-4.62962962962963	27	3312	203	-125	-4.62962962962963	27	3312
204	-121	-5.260869565217392	23	3335	204	-121	-5.260869565217392	23	3335	204	-121	-5.260869565217392	23	3335	204	-121	-5.260869565217392	23	3335
205	-100	-50.0	2	3337	205	-100	-50.0	2	3337	205	-100	-50.0	2	3337	205	-100	-50.0	2	3337
206	-107	-11.88888888888889	9	3346	206	-107	-11.88888888888889	9	3346	206	-107	-11.88888888888889	9	3346	206	-107	-11.88888888888889	9	3346
207	-117	-6.157894736842105	19	3365	207	-117	-6.157894736842105	19	3365	207	-117	-6.157894736842105	19	3365	207	-117	-6.157894736842105	19	3365
208	-120	-5.454545454545454	22	3387	208	-120	-5.454545454545454	22	3387	208	-120	-5.454545454545454	22	3387	208	-120	-5.454545454545454	22	3387
209	-101	-33.666666666666664	3	3390	209	-101	-33.666666666666664	3	3390	209	-101	-33.666666666666664	3	3390	209	-101	-33.666666666666664	3	3390
210	-124	-4.769230769230769	26	3416	210	-124	-4.769230769230769	26	3416	210	-124	-4.769230769230769	26	3416	210	-124	-4.769230769230769	26	3416
211	-100	-50.0	2	3418	211	-100	-50.0	2	3418	211	-100	-50.0	2	3418	211	-100	-50.0	2	3418
212	-100	-50.0	2	3420	212	-100	-50.0	2	3420	212	-100	-50.0	2	3420	212	-100	-50.0	2	3420
213	-123	-4.92	25	3445	213	-123	-4.92	25	3445	213	-123	-4.92	25	3445	213	-123	-4.92	25	3445
214	-112	-8.0	14	3459	214	-112	-8.0	14	3459	214	-112	-8.0	14	3459	214	-112	-8.0	14	3459
215	-100	-50.0	2	3461	215	-100	-50.0	2	3461	215	-100	-50.0	2	3461	215	-100	-50.0	2	3461
216	-122	-5.083333333333333	24	3485	216	-122	-5.083333333333333	24	3485	216	-122	-5.083333333333333	24	3485	216	-122	-5.083333333333333	24	3485
217	-102	-25.5	4	3489	217	-102	-25.5	4	3489	217	-102	-25.5	4	3489	217	-102	-25.5	4	3489
218	-100	-50.0	2	3491	218	-100	-50.0	2	3491	218	-100	-50.0	2	3491	218	-100	-50.0	2	3491
219	-100	-50.0	2	3493	219	-100	-50.0	2	3493	219	-100	-50.0	2	3493	219	-100	-50.0	2	3493
220	-100	-50.0	2	3495	220	-100	-50.0	2	3495	220	-100	-50.0	2	3495	220	-100	-50.0	2	3495
221	-100	-50.0	2	3497	221	-100	-50.0	2	3497	221	-100	-50.0	2	3497	221	-100	-50.0	2	3497
222	-102	-25.5	4	3501	222	-102	-25.5	4	3501	222	-102	-25.5	4	3501	222	-102	-25.5	4	3501
223	-103	-20.6	5	3506	223	-103	-20.6	5	3506	223	-103	-20.6	5	3506	223	-103	-20.6	5	3506
224	-132	-3.8823529411764706	34	3540	224	-132	-3.8823529411764706	34	3540	224	-132	-3.8823529411764706	34	3540	224	-132	-3.8823529411764706	34	3540
225	-100	-50.0	2	3542	225	-100	-50.0	2	3542	225	-100	-50.0	2	3542	225	-100	-50.0	2	3542
226	-131	-3.9696969696969697	33	3575	226	-131	-3.9696969696969697	33	3575	226	-131	-3.9696969696969697	33	3575	226	-131	-3.9696969696969697	33	3575
227	-105	-15.0	7	3582	227	-105	-15.0	7	3582	227	-105	-15.0	7	3582	227	-105	-15.0	7	3582
228	-124	-4.769230769230769	26	3608	228	-124	-4.769230769230769	26	3608	228	-124	-4.769230769230769	26	3608	228	-124	-4.769230769230769	26	3608
229	-145	-3.0851063829787235	47	3655	229	-145	-3.0851063829787235	47	3655	229	-145	-3.0851063829787235	47	3655	229	-145	-3.0851063829787235	47	3655
230	-123	-4.92	25	3680	230	-123	-4.92	25	3680	230	-123	-4.92	25	3680	230	-123	-4.92	25	3680
231	-101	-33.666666666666664	3	3683	231	-101	-33.666666666666664	3	3683	231	-101	-33.666666666666664	3	3683	231	-101	-33.666666666666664	3	3683
232	-157	-2.6610169491525424	59	3742	232	-157	-2.6610169491525424	59	3742	232	-157	-2.6610169491525424	59	3742	232	-157	-2.6610169491525424	59	3742
233	-100	-50.0	2	3744	233	-100	-50.0	2	3744	233	-100	-50.0	2	3744	233	-100	-50.0	2	3744
234	-101	-33.666666666666664	3	3747	234	-101	-33.666666666666664	3	3747	234	-101	-33.666666666666664	3	3747	234	-101	-33.666666666666664	3	3747
235	-133	-3.8	35	3782	235	-133	-3.8	35	3782	235	-133	-3.8	35	3782	235	-133	-3.8	35	3782
236	-100	-50.0	2	3784	236	-100	-50.0	2	3784	236	-100	-50.0	2	3784	236	-100	-50.0	2	3784
237	-103	-20.6	5	3789	237	-103	-20.6	5	3789	237	-103	-20.6	5	3789	237	-103	-20.6	5	3789
238	-140	-3.3333333333333335	42	3831	238	-140	-3.3333333333333335	42	3831	238	-140	-3.3333333333333335	42	3831	238	-140	-3.3333333333333335	42	3831
239	-101	-33.666666666666664	3	3834	239	-101	-33.666666666666664	3	3834	239	-101	-33.666666666666664	3	3834	239	-101	-33.666666666666664	3	3834
240	-100	-50.0	2	3836	240	-100	-50.0	2	3836	240	-100	-50.0	2	3836	240	-100	-50.0	2	3836
241	-100	-50.0	2	3838	241	-100	-50.0	2	3838	241	-100	-50.0	2	3838	241	-100	-50.0	2	3838
242	-104	-17.333333333333332	6	3844	242	-104	-17.333333333333332	6	3844	242	-104	-17.333333333333332	6	3844	242	-104	-17.333333333333332	6	3844
243	-121	-5.260869565217392	23	3867	243	-121	-5.260869565217392	23	3867	243	-121	-5.260869565217392	23	3867	243	-121	-5.260869565217392	23	3867
244	-100	-50.0	2	3869	244	-100	-50.0	2	3869	244	-100	-50.0	2	3869	244	-100	-50.0	2	3869
245	-146	-3.0416666666666665	48	3917	245	-146	-3.0416666666666665	48	3917	245	-146	-3.0416666666666665	48	3917	245	-146	-3.0416666666666665	48	3917
246	-103	-20.6	5	3922	246	-103	-20.6	5	3922	246	-103	-20.6	5	3922	246	-103	-20.6	5	3922
247	-109	-9.909090909090908	11	3933	247	-109	-9.909090909090908	11	3933	247	-109	-9.909090909090908	11	3933	247	-109	-9.909090909090908	11	3933
248	-103	-20.6	5	3938	248	-103	-20.6	5	3938	248	-103	-20.6	5	3938	248	-103	-20.6	5	3938
249	-100	-50.0	2	3940	249	-100	-50.0	2	3940	249	-100	-50.0	2	3940	249	-100	-50.0	2	3940
250	-173	-2.3066666666666666	75	4015	250	-173	-2.3066666666666666	75	4015	250	-173	-2.3066666666666666	75	4015	250	-173	-2.3066666666666666	75	4015
251	-167	-2.420289855072464	69	4084	251	-167	-2.420289855072464	69	4084	251	-167	-2.420289855072464	69	4084	251	-167	-2.420289855072464	69	4084
252	-33	-0.9166666666666666	36	4120	252	-33	-0.9166666666666666	36	4120	252	-33	-0.9166666666666666	36	4120	252	-33	-0.9166666666666666	36	4120
253	-142	-3.227272727272727	44	4164	253	-142	-3.227272727272727	44	4164	253	-142	-3.227272727272727	44	4164	253	-142	-3.227272727272727	44	4164
254	-172	-2.324324324324324	74	4238	254	-172	-2.324324324324324	74	4238	254	-172	-2.324324324324324	74	4238	254	-172	-2.324324324324324	74	4238
255	-115	-6.764705882352941	17	4255	255	-115	-6.764705882352941	17	4255	255	-115	-6.764705882352941	17	4255	255	-115	-6.764705882352941	17	4255
256	-120	-5.454545454545454	22	4277	256	-120	-5.454545454545454	22	4277	256	-120	-5.454545454545454	22	4277	256	-120	-5.454545454545454	22	4277
257	-105	-15.0	7	4284	257	-105	-15.0	7	4284	257	-105	-15.0	7	4284	257	-105	-15.0	7	4284
258	-101	-33.666666666666664	3	4287	258	-101	-33.666666666666664	3	4287	258	-101	-33.666666666666664	3	4287	258	-101	-33.666666666666664	3	4287
259	-102	-25.5	4	4291	259	-102	-25.5	4	4291	259	-102	-25.5	4	4291	259	-102	-25.5	4	4291
260	-186	-2.1136363636363638	88	4379	260	-186	-2.1136363636363638	88	4379	260	-186	-2.1136363636363638	88	4379	260	-186	-2.1136363636363638	88	4379
261	-114	-7.125	16	4395	261	-114	-7.125	16	4395	261	-114	-7.125	16	4395	261	-114	-7.125	16	4395
262	-115	-6.764705882352941	17	4412	262	-115	-6.764705882352941	17	4412	262	-115	-6.764705882352941	17	4412	262	-115	-6.764705882352941	17	4412
263	-129	-4.161290322580645	31	4443	263	-129	-4.161290322580645	31	4443	263	-129	-4.161290322580645	31	4443	263	-129	-4.161290322580645	31	4443
264	-102	-25.5	4	4447	264	-102	-25.5	4	4447	264	-102	-25.5	4	4447	264	-102	-25.5	4	4447
265	-101	-33.666666666666664	3	4450	265	-101	-33.666666666666664	3	4450	265	-101	-33.666666666666664	3	4450	265	-101	-33.666666666666664	3	4450
266	-114	-7.125	16	4466	266	-114	-7.125	16	4466	266	-114	-7.125	16	4466	266	-114	-7.125	16	4466
267	-100	-50.0	2	4468	267	-100	-50.0	2	4468	267	-100	-50.0	2	4468	267	-100	-50.0	2	4468
268	-146	-3.0416666666666665	48	4516	268	-146	-3.0416666666666665	48	4516	268	-146	-3.0416666666666665	48	4516	268	-146	-3.0416666666666665	48	4516
269	-129	-4.161290322580645	31	4547	269	-129	-4.161290322580645	31	4547	269	-129	-4.161290322580645	31	4547	269	-129	-4.161290322580645	31	4547
270	-17	-0.85	20	4567	270	-17	-0.85	20	4567	270	-17	-0.85	20	4567	270	-17	-0.85	20	4567
271	-119	-5.666666666666667	21	4588	271	-119	-5.666666666666667	21	4588	271	-119	-5.666666666666667	21	4588	271	-119	-5.666666666666667	21	4588
272	-100	-50.0	2	4590	272	-100	-50.0	2	4590	272	-100	-50.0	2	4590	272	-100	-50.0	2	4590
273	-100	-50.0	2	4592	273	-100	-50.0	2	4592	273	-100	-50.0	2	4592	273	-100	-50.0	2	4592
274	-100	-50.0	2	4594	274	-100	-50.0	2	4594	274	-100	-50.0	2	4594	274	-100	-50.0	2	4594
275	-100	-50.0	2	4596	275	-100	-50.0	2	4596	275	-100	-50.0	2	4596	275	-100	-50.0	2	4596
276	-122	-5.083333333333333	24	4620	276	-122	-5.083333333333333	24	4620	276	-122	-5.083333333333333	24	4620	276	-122	-5.083333333333333	24	4620
277	-103	-20.6	5	4625	277	-103	-20.6	5	4625	277	-103	-20.6	5	4625	277	-103	-20.6	5	4625
278	-120	-5.454545454545454	22	4647	278	-120	-5.454545454545454	22	4647	278	-120	-5.454545454545454	22	4647	278	-120	-5.454545454545454	22	4647
279	-171	-2.3424657534246576	73	4720	279	-171	-2.3424657534246576	73	4720	279	-171	-2.3424657534246576	73	4720	279	-171	-2.3424657534246576	73	4720
280	-133	-3.8	35	4755	280	-133	-3.8	35	4755	280	-133	-3.8	35	4755	280	-133	-3.8	35	4755
281	-100	-50.0	2	4757	281	-100	-50.0	2	4757	281	-100	-50.0	2	4757	281	-100	-50.0	2	4757
282	-101	-33.666666666666664	3	4760	282	-101	-33.666666666666664	3	4760	282	-101	-33.666666666666664	3	4760	282	-101	-33.666666666666664	3	4760
283	-115	-6.764705882352941	17	4777	283	-115	-6.764705882352941	17	4777	283	-115	-6.764705882352941	17	4777	283	-115	-6.764705882352941	17	4777
284	-102	-25.5	4	4781	284	-102	-25.5	4	4781	284	-102	-25.5	4	4781	284	-102	-25.5	4	4781
285	-162	-2.53125	64	4845	285	-162	-2.53125	64	4845	285	-162	-2.53125	64	4845	285	-162	-2.53125	64	4845
286	-105	-15.0	7	4852	286	-105	-15.0	7	4852	286	-105	-15.0	7	4852	286	-105	-15.0	7	4852
287	-107	-11.88888888888889	9	4861	287	-107	-11.88888888888889	9	4861	287	-107	-11.88888888888889	9	4861	287	-107	-11.88888888888889	9	4861
288	-12	-0.8	15	4876	288	-12	-0.8	15	4876	288	-12	-0.8	15	4876	288	-12	-0.8	15	4876
289	-110	-9.166666666666666	12	4888	289	-110	-9.166666666666666	12	4888	289	-110	-9.166666666666666	12	4888	289	-110	-9.166666666666666	12	4888
290	-179	-2.2098765432098766	81	4969	290	-179	-2.2098765432098766	81	4969	290	-179	-2.2098765432098766	81	4969	290	-179	-2.2098765432098766	81	4969
291	-104	-17.333333333333332	6	4975	291	-104	-17.333333333333332	6	4975	291	-104	-17.333333333333332	6	4975	291	-104	-17.333333333333332	6	4975
292	-100	-50.0	2	4977	292	-100	-50.0	2	4977	292	-100	-50.0	2	4977	292	-100	-50.0	2	4977
293	-100	-50.0	2	4979	293	-100	-50.0	2	4979	293	-100	-50.0	2	4979	293	-100	-50.0	2	4979
294	-130	-4.0625	32	5011	294	-130	-4.0625	32	5011	294	-130	-4.0625	32	5011	294	-130	-4.0625	32	5011
295	-102	-25.5	4	5015	295	-102	-25.5	4	5015	295	-102	-25.5	4	5015	295	-102	-25.5	4	5015
296	-10	-0.7692307692307693	13	5028	296	-10	-0.7692307692307693	13	5028	296	-10	-0.7692307692307693	13	5028	296	-10	-0.7692307692307693	13	5028
297	-101	-33.666666666666664	3	5031	297	-101	-33.666666666666664	3	5031	297	-101	-33.666666666666664	3	5031	297	-101	-33.666666666666664	3	5031
298	-64	-0.9552238805970149	67	5098	298	-64	-0.9552238805970149	67	5098	298	-64	-0.9552238805970149	67	5098	298	-64	-0.9552238805970149	67	5098
299	-100	-50.0	2	5100	299	-100	-50.0	2	5100	299	-100	-50.0	2	5100	299	-100	-50.0	2	5100
300	-100	-50.0	2	5102	300	-100	-50.0	2	5102	300	-100	-50.0	2	5102	300	-100	-50.0	2	5102
301	-161	-2.5555555555555554	63	5165	301	-161	-2.5555555555555554	63	5165	301	-161	-2.5555555555555554	63	5165	301	-161	-2.5555555555555554	63	5165
302	-122	-5.083333333333333	24	5189	302	-122	-5.083333333333333	24	5189	302	-122	-5.083333333333333	24	5189	302	-122	-5.083333333333333	24	5189
303	-102	-25.5	4	5193	303	-102	-25.5	4	5193	303	-102	-25.5	4	5193	303	-102	-25.5	4	5193
304	-100	-50.0	2	5195	304	-100	-50.0	2	5195	304	-100	-50.0	2	5195	304	-100	-50.0	2	5195
305	-155	-2.719298245614035	57	5252	305	-155	-2.719298245614035	57	5252	305	-155	-2.719298245614035	57	5252	305	-155	-2.719298245614035	57	5252
306	-100	-50.0	2	5254	306	-100	-50.0	2	5254	306	-100	-50.0	2	5254	306	-100	-50.0	2	5254
307	-100	-50.0	2	5256	307	-100	-50.0	2	5256	307	-100	-50.0	2	5256	307	-100	-50.0	2	5256
308	-102	-25.5	4	5260	308	-102	-25.5	4	5260	308	-102	-25.5	4	5260	308	-102	-25.5	4	5260
309	-105	-15.0	7	5267	309	-105	-15.0	7	5267	309	-105	-15.0	7	5267	309	-105	-15.0	7	5267
310	-101	-33.666666666666664	3	5270	310	-101	-33.666666666666664	3	5270	310	-101	-33.666666666666664	3	5270	310	-101	-33.666666666666664	3	5270
311	-105	-15.0	7	5277	311	-105	-15.0	7	5277	311	-105	-15.0	7	5277	311	-105	-15.0	7	5277
312	-100	-50.0	2	5279	312	-100	-50.0	2	5279	312	-100	-50.0	2	5279	312	-100	-50.0	2	5279
313	-65	-0.9558823529411765	68	5347	313	-65	-0.9558823529411765	68	5347	313	-65	-0.9558823529411765	68	5347	313	-65	-0.9558823529411765	68	5347
314	-100	-50.0	2	5349	314	-100	-50.0	2	5349	314	-100	-50.0	2	5349	314	-100	-50.0	2	5349
315	-121	-5.260869565217392	23	5372	315	-121	-5.260869565217392	23	5372	315	-121	-5.260869565217392	23	5372	315	-121	-5.260869565217392	23	5372
316	-100	-50.0	2	5374	316	-100	-50.0	2	5374	316	-100	-50.0	2	5374	316	-100	-50.0	2	5374
317	-100	-50.0	2	5376	317	-100	-50.0	2	5376	317	-100	-50.0	2	5376	317	-100	-50.0	2	5376
318	-107	-11.88888888888889	9	5385	318	-107	-11.88888888888889	9	5385	318	-107	-11.88888888888889	9	5385	318	-107	-11.88888888888889	9	5385
319	-118	-5.9	20	5405	319	-118	-5.9	20	5405	319	-118	-5.9	20	5405	319	-118	-5.9	20	5405
320	-100	-50.0	2	5407	320	-100	-50.0	2	5407	320	-100	-50.0	2	5407	320	-100	-50.0	2	5407
321	-100	-50.0	2	5409	321	-100	-50.0	2	5409	321	-100	-50.0	2	5409	321	-100	-50.0	2	5409
322	-126	-4.5	28	5437	322	-126	-4.5	28	5437	322	-126	-4.5	28	5437	322	-126	-4.5	28	5437
323	-102	-25.5	4	5441	323	-102	-25.5	4	5441	323	-102	-25.5	4	5441	323	-102	-25.5	4	5441
324	-138	-3.45	40	5481	324	-138	-3.45	40	5481	324	-138	-3.45	40	5481	324	-138	-3.45	40	5481
325	-137	-3.5128205128205128	39	5520	325	-137	-3.5128205128205128	39	5520	325	-137	-3.5128205128205128	39	5520	325	-137	-3.5128205128205128	39	5520
326	-112	-8.0	14	5534	326	-112	-8.0	14	5534	326	-112	-8.0	14	5534	326	-112	-8.0	14	5534
327	-104	-17.333333333333332	6	5540	327	-104	-17.333333333333332	6	5540	327	-104	-17.333333333333332	6	5540	327	-104	-17.333333333333332	6	5540
328	-193	-2.031578947368421	95	5635	328	-193	-2.031578947368421	95	5635	328	-193	-2.031578947368421	95	5635	328	-193	-2.031578947368421	95	5635
329	-100	-50.0	2	5637	329	-100	-50.0	2	5637	329	-100	-50.0	2	5637	329	-100	-50.0	2	5637
330	-102	-25.5	4	5641	330	-102	-25.5	4	5641	330	-102	-25.5	4	5641	330	-102	-25.5	4	5641
331	-100	-50.0	2	5643	331	-100	-50.0	2	5643	331	-100	-50.0	2	5643	331	-100	-50.0	2	5643
332	-100	-50.0	2	5645	332	-100	-50.0	2	5645	332	-100	-50.0	2	5645	332	-100	-50.0	2	5645
333	-50	-0.9433962264150944	53	5698	333	-50	-0.9433962264150944	53	5698	333	-50	-0.9433962264150944	53	5698	333	-50	-0.9433962264150944	53	5698
334	-150	-2.8846153846153846	52	5750	334	-150	-2.8846153846153846	52	5750	334	-150	-2.8846153846153846	52	5750	334	-150	-2.8846153846153846	52	5750
335	-140	-3.3333333333333335	42	5792	335	-140	-3.3333333333333335	42	5792	335	-140	-3.3333333333333335	42	5792	335	-140	-3.3333333333333335	42	5792
336	-100	-50.0	2	5794	336	-100	-50.0	2	5794	336	-100	-50.0	2	5794	336	-100	-50.0	2	5794
337	-101	-33.666666666666664	3	5797	337	-101	-33.666666666666664	3	5797	337	-101	-33.666666666666664	3	5797	337	-101	-33.666666666666664	3	5797
338	-108	-10.8	10	5807	338	-108	-10.8	10	5807	338	-108	-10.8	10	5807	338	-108	-10.8	10	5807
339	-112	-8.0	14	5821	339	-112	-8.0	14	5821	339	-112	-8.0	14	5821	339	-112	-8.0	14	5821
340	-100	-50.0	2	5823	340	-100	-50.0	2	5823	340	-100	-50.0	2	5823	340	-100	-50.0	2	5823
341	-101	-33.666666666666664	3	5826	341	-101	-33.666666666666664	3	5826	341	-101	-33.666666666666664	3	5826	341	-101	-33.666666666666664	3	5826
342	-117	-6.157894736842105	19	5845	342	-117	-6.157894736842105	19	5845	342	-117	-6.157894736842105	19	5845	342	-117	-6.157894736842105	19	5845
343	-100	-50.0	2	5847	343	-100	-50.0	2	5847	343	-100	-50.0	2	5847	343	-100	-50.0	2	5847
344	-103	-20.6	5	5852	344	-103	-20.6	5	5852	344	-103	-20.6	5	5852	344	-103	-20.6	5	5852
345	-16	-0.8421052631578947	19	5871	345	-16	-0.8421052631578947	19	5871	345	-16	-0.8421052631578947	19	5871	345	-16	-0.8421052631578947	19	5871
346	-100	-50.0	2	5873	346	-100	-50.0	2	5873	346	-100	-50.0	2	5873	346	-100	-50.0	2	5873
347	-100	-50.0	2	5875	347	-100	-50.0	2	5875	347	-100	-50.0	2	5875	347	-100	-50.0	2	5875
348	-100	-50.0	2	5877	348	-100	-50.0	2	5877	348	-100	-50.0	2	5877	348	-100	-50.0	2	5877
349	-100	-50.0	2	5879	349	-100	-50.0	2	5879	349	-100	-50.0	2	5879	349	-100	-50.0	2	5879
350	-105	-15.0	7	5886	350	-105	-15.0	7	5886	350	-105	-15.0	7	5886	350	-105	-15.0	7	5886
351	-100	-50.0	2	5888	351	-100	-50.0	2	5888	351	-100	-50.0	2	5888	351	-100	-50.0	2	5888
352	-114	-7.125	16	5904	352	-114	-7.125	16	5904	352	-114	-7.125	16	5904	352	-114	-7.125	16	5904
353	-101	-33.666666666666664	3	5907	353	-101	-33.666666666666664	3	5907	353	-101	-33.666666666666664	3	5907	353	-101	-33.666666666666664	3	5907
354	-100	-50.0	2	5909	354	-100	-50.0	2	5909	354	-100	-50.0	2	5909	354	-100	-50.0	2	5909
355	-87	-0.9666666666666667	90	5999	355	-87	-0.9666666666666667	90	5999	355	-87	-0.9666666666666667	90	5999	355	-87	-0.9666666666666667	90	5999
356	-109	-9.909090909090908	11	6010	356	-109	-9.909090909090908	11	6010	356	-109	-9.909090909090908	11	6010	356	-109	-9.909090909090908	11	6010
357	-100	-50.0	2	6012	357	-100	-50.0	2	6012	357	-100	-50.0	2	6012	357	-100	-50.0	2	6012
358	-104	-17.333333333333332	6	6018	358	-104	-17.333333333333332	6	6018	358	-104	-17.333333333333332	6	6018	358	-104	-17.333333333333332	6	6018
359	-106	-13.25	8	6026	359	-106	-13.25	8	6026	359	-106	-13.25	8	6026	359	-106	-13.25	8	6026
360	-143	-3.1777777777777776	45	6071	360	-143	-3.1777777777777776	45	6071	360	-143	-3.1777777777777776	45	6071	360	-143	-3.1777777777777776	45	6071
361	-130	-4.0625	32	6103	361	-130	-4.0625	32	6103	361	-130	-4.0625	32	6103	361	-130	-4.0625	32	6103
362	-100	-50.0	2	6105	362	-100	-50.0	2	6105	362	-100	-50.0	2	6105	362	-100	-50.0	2	6105
363	-101	-33.666666666666664	3	6108	363	-101	-33.666666666666664	3	6108	363	-101	-33.666666666666664	3	6108	363	-101	-33.666666666666664	3	6108
364	-110	-9.166666666666666	12	6120	364	-110	-9.166666666666666	12	6120	364	-110	-9.166666666666666	12	6120	364	-110	-9.166666666666666	12	6120
365	-127	-4.379310344827586	29	6149	365	-127	-4.379310344827586	29	6149	365	-127	-4.379310344827586	29	6149	365	-127	-4.379310344827586	29	6149
366	-100	-50.0	2	6151	366	-100	-50.0	2	6151	366	-100	-50.0	2	6151	366	-100	-50.0	2	6151
367	-100	-50.0	2	6153	367	-100	-50.0	2	6153	367	-100	-50.0	2	6153	367	-100	-50.0	2	6153
368	-101	-33.666666666666664	3	6156	368	-101	-33.666666666666664	3	6156	368	-101	-33.666666666666664	3	6156	368	-101	-33.666666666666664	3	6156
369	-52	-0.9454545454545454	55	6211	369	-52	-0.9454545454545454	55	6211	369	-52	-0.9454545454545454	55	6211	369	-52	-0.9454545454545454	55	6211
370	-100	-50.0	2	6213	370	-100	-50.0	2	6213	370	-100	-50.0	2	6213	370	-100	-50.0	2	6213
371	-104	-17.333333333333332	6	6219	371	-104	-17.333333333333332	6	6219	371	-104	-17.333333333333332	6	6219	371	-104	-17.333333333333332	6	6219
372	-136	-3.5789473684210527	38	6257	372	-136	-3.5789473684210527	38	6257	372	-136	-3.5789473684210527	38	6257	372	-136	-3.5789473684210527	38	6257
373	-100	-50.0	2	6259	373	-100	-50.0	2	6259	373	-100	-50.0	2	6259	373	-100	-50.0	2	6259
374	-101	-33.666666666666664	3	6262	374	-101	-33.666666666666664	3	6262	374	-101	-33.666666666666664	3	6262	374	-101	-33.666666666666664	3	6262
375	-101	-33.666666666666664	3	6265	375	-101	-33.666666666666664	3	6265	375	-101	-33.666666666666664	3	6265	375	-101	-33.666666666666664	3	6265
376	-100	-50.0	2	6267	376	-100	-50.0	2	6267	376	-100	-50.0	2	6267	376	-100	-50.0	2	6267
377	-107	-11.88888888888889	9	6276	377	-107	-11.88888888888889	9	6276	377	-107	-11.88888888888889	9	6276	377	-107	-11.88888888888889	9	6276
378	-140	-3.3333333333333335	42	6318	378	-140	-3.3333333333333335	42	6318	378	-140	-3.3333333333333335	42	6318	378	-140	-3.3333333333333335	42	6318
379	-161	-2.5555555555555554	63	6381	379	-161	-2.5555555555555554	63	6381	379	-161	-2.5555555555555554	63	6381	379	-161	-2.5555555555555554	63	6381
380	-103	-20.6	5	6386	380	-103	-20.6	5	6386	380	-103	-20.6	5	6386	380	-103	-20.6	5	6386
381	-101	-33.666666666666664	3	6389	381	-101	-33.666666666666664	3	6389	381	-101	-33.666666666666664	3	6389	381	-101	-33.666666666666664	3	6389
382	-107	-11.88888888888889	9	6398	382	-107	-11.88888888888889	9	6398	382	-107	-11.88888888888889	9	6398	382	-107	-11.88888888888889	9	6398
383	-106	-13.25	8	6406	383	-106	-13.25	8	6406	383	-106	-13.25	8	6406	383	-106	-13.25	8	6406
384	-100	-50.0	2	6408	384	-100	-50.0	2	6408	384	-100	-50.0	2	6408	384	-100	-50.0	2	6408
385	60	1.3636363636363635	44	6452	385	60	1.3636363636363635	44	6452	385	60	1.3636363636363635	44	6452	385	60	1.3636363636363635	44	6452
386	-106	-13.25	8	6460	386	-106	-13.25	8	6460	386	-106	-13.25	8	6460	386	-106	-13.25	8	6460
387	-101	-33.666666666666664	3	6463	387	-101	-33.666666666666664	3	6463	387	-101	-33.666666666666664	3	6463	387	-101	-33.666666666666664	3	6463
388	-137	-3.5128205128205128	39	6502	388	-137	-3.5128205128205128	39	6502	388	-137	-3.5128205128205128	39	6502	388	-137	-3.5128205128205128	39	6502
389	-106	-13.25	8	6510	389	-106	-13.25	8	6510	389	-106	-13.25	8	6510	389	-106	-13.25	8	6510
390	-160	-2.5806451612903225	62	6572	390	-160	-2.5806451612903225	62	6572	390	-160	-2.5806451612903225	62	6572	390	-160	-2.5806451612903225	62	6572
391	-115	-6.764705882352941	17	6589	391	-115	-6.764705882352941	17	6589	391	-115	-6.764705882352941	17	6589	391	-115	-6.764705882352941	17	6589
392	-110	-9.166666666666666	12	6601	392	-110	-9.166666666666666	12	6601	392	-110	-9.166666666666666	12	6601	392	-110	-9.166666666666666	12	6601
393	-100	-50.0	2	6603	393	-100	-50.0	2	6603	393	-100	-50.0	2	6603	393	-100	-50.0	2	6603
394	-134	-3.7222222222222223	36	6639	394	-134	-3.7222222222222223	36	6639	394	-134	-3.7222222222222223	36	6639	394	-134	-3.7222222222222223	36	6639
395	-135	-3.6486486486486487	37	6676	395	-135	-3.6486486486486487	37	6676	395	-135	-3.6486486486486487	37	6676	395	-135	-3.6486486486486487	37	6676
396	-104	-17.333333333333332	6	6682	396	-104	-17.333333333333332	6	6682	396	-104	-17.333333333333332	6	6682	396	-104	-17.333333333333332	6	6682
397	-108	-10.8	10	6692	397	-108	-10.8	10	6692	397	-108	-10.8	10	6692	397	-108	-10.8	10	6692
