Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
1855	-100	-50.0	2	76230	1855	-100	-50.0	2	76230
1856	251	1.608974358974359	156	76386	1856	251	1.608974358974359	156	76386
1857	-100	-50.0	2	76388	1857	-100	-50.0	2	76388
1858	30	0.40540540540540543	74	76462	1858	30	0.40540540540540543	74	76462
1859	-117	-6.157894736842105	19	76481	1859	-117	-6.157894736842105	19	76481
1860	-111	-8.538461538461538	13	76494	1860	-111	-8.538461538461538	13	76494
1861	-105	-15.0	7	76501	1861	-105	-15.0	7	76501
1862	100	0.9523809523809523	105	76606	1862	100	0.9523809523809523	105	76606
1863	284	2.3089430894308944	123	76729	1863	284	2.3089430894308944	123	76729
1864	210	2.1875	96	76825	1864	210	2.1875	96	76825
1865	-49	-0.9423076923076923	52	76877	1865	-49	-0.9423076923076923	52	76877
1866	4	0.04	100	76977	1866	4	0.04	100	76977
1867	56	1.1666666666666667	48	77025	1867	56	1.1666666666666667	48	77025
1868	296	2.6666666666666665	111	77136	1868	296	2.6666666666666665	111	77136
1869	191	1.6608695652173913	115	77251	1869	191	1.6608695652173913	115	77251
1870	-100	-50.0	2	77253	1870	-100	-50.0	2	77253
1871	-115	-6.764705882352941	17	77270	1871	-115	-6.764705882352941	17	77270
1872	-25	-0.1937984496124031	129	77399	1872	-25	-0.1937984496124031	129	77399
1873	29	0.38666666666666666	75	77474	1873	29	0.38666666666666666	75	77474
1874	73	2.3548387096774195	31	77505	1874	73	2.3548387096774195	31	77505
1875	-103	-20.6	5	77510	1875	-103	-20.6	5	77510
1876	-30	-0.9090909090909091	33	77543	1876	-30	-0.9090909090909091	33	77543
1877	153	2.9423076923076925	52	77595	1877	153	2.9423076923076925	52	77595
1878	-100	-50.0	2	77597	1878	-100	-50.0	2	77597
1879	-12	-0.8	15	77612	1879	-12	-0.8	15	77612
1880	-52	-0.9454545454545454	55	77667	1880	-52	-0.9454545454545454	55	77667
1881	152	2.8679245283018866	53	77720	1881	152	2.8679245283018866	53	77720
1882	294	2.601769911504425	113	77833	1882	294	2.601769911504425	113	77833
1883	-110	-9.166666666666666	12	77845	1883	-110	-9.166666666666666	12	77845
1884	203	1.970873786407767	103	77948	1884	203	1.970873786407767	103	77948
1885	-100	-50.0	2	77950	1885	-100	-50.0	2	77950
1886	26	0.3333333333333333	78	78028	1886	26	0.3333333333333333	78	78028
1887	5	0.050505050505050504	99	78127	1887	5	0.050505050505050504	99	78127
1888	63	1.5365853658536586	41	78168	1888	63	1.5365853658536586	41	78168
1889	-110	-9.166666666666666	12	78180	1889	-110	-9.166666666666666	12	78180
1890	25	0.31645569620253167	79	78259	1890	25	0.31645569620253167	79	78259
1891	-107	-11.88888888888889	9	78268	1891	-107	-11.88888888888889	9	78268
1892	-114	-7.125	16	78284	1892	-114	-7.125	16	78284
1893	-42	-0.9333333333333333	45	78329	1893	-42	-0.9333333333333333	45	78329
1894	-100	-50.0	2	78331	1894	-100	-50.0	2	78331
1895	56	1.1666666666666667	48	78379	1895	56	1.1666666666666667	48	78379
1896	193	1.7079646017699115	113	78492	1896	193	1.7079646017699115	113	78492
1897	-83	-0.9651162790697675	86	78578	1897	-83	-0.9651162790697675	86	78578
1898	-38	-0.926829268292683	41	78619	1898	-38	-0.926829268292683	41	78619
1899	102	0.9902912621359223	103	78722	1899	102	0.9902912621359223	103	78722
1900	62	1.4761904761904763	42	78764	1900	62	1.4761904761904763	42	78764
1901	-100	-50.0	2	78766	1901	-100	-50.0	2	78766
1902	57	1.2127659574468086	47	78813	1902	57	1.2127659574468086	47	78813
1903	222	2.642857142857143	84	78897	1903	222	2.642857142857143	84	78897
1904	-100	-50.0	2	78899	1904	-100	-50.0	2	78899
1905	-100	-50.0	2	78901	1905	-100	-50.0	2	78901
1906	293	2.5701754385964914	114	79015	1906	293	2.5701754385964914	114	79015
1907	-100	-50.0	2	79017	1907	-100	-50.0	2	79017
1908	158	3.3617021276595747	47	79064	1908	158	3.3617021276595747	47	79064
1909	-121	-5.260869565217392	23	79087	1909	-121	-5.260869565217392	23	79087
1910	-100	-50.0	2	79089	1910	-100	-50.0	2	79089
1911	-102	-25.5	4	79093	1911	-102	-25.5	4	79093
1912	108	1.1134020618556701	97	79190	1912	108	1.1134020618556701	97	79190
1913	51	0.9622641509433962	53	79243	1913	51	0.9622641509433962	53	79243
1914	219	2.5172413793103448	87	79330	1914	219	2.5172413793103448	87	79330
1915	62	1.4761904761904763	42	79372	1915	62	1.4761904761904763	42	79372
1916	169	1.2335766423357664	137	79509	1916	169	1.2335766423357664	137	79509
1917	53	1.0392156862745099	51	79560	1917	53	1.0392156862745099	51	79560
1918	-112	-8.0	14	79574	1918	-112	-8.0	14	79574
1919	112	1.2043010752688172	93	79667	1919	112	1.2043010752688172	93	79667
1920	-100	-50.0	2	79669	1920	-100	-50.0	2	79669
1921	-103	-20.6	5	79674	1921	-103	-20.6	5	79674
1922	-4	-0.5714285714285714	7	79681	1922	-4	-0.5714285714285714	7	79681
1923	-100	-50.0	2	79683	1923	-100	-50.0	2	79683
1924	163	1.1398601398601398	143	79826	1924	163	1.1398601398601398	143	79826
1925	146	2.4745762711864407	59	79885	1925	146	2.4745762711864407	59	79885
1926	113	1.2282608695652173	92	79977	1926	113	1.2282608695652173	92	79977
1927	-113	-7.533333333333333	15	79992	1927	-113	-7.533333333333333	15	79992
1928	45	0.7627118644067796	59	80051	1928	45	0.7627118644067796	59	80051
1929	-100	-50.0	2	80053	1929	-100	-50.0	2	80053
1930	117	1.3295454545454546	88	80141	1930	117	1.3295454545454546	88	80141
1931	57	1.2127659574468086	47	80188	1931	57	1.2127659574468086	47	80188
1932	242	3.78125	64	80252	1932	242	3.78125	64	80252
1933	155	3.1	50	80302	1933	155	3.1	50	80302
1934	-25	-0.8928571428571429	28	80330	1934	-25	-0.8928571428571429	28	80330
1935	-15	-0.8333333333333334	18	80348	1935	-15	-0.8333333333333334	18	80348
1936	51	0.9622641509433962	53	80401	1936	51	0.9622641509433962	53	80401
1937	-63	-0.9545454545454546	66	80467	1937	-63	-0.9545454545454546	66	80467
1938	-100	-50.0	2	80469	1938	-100	-50.0	2	80469
1939	27	0.35064935064935066	77	80546	1939	27	0.35064935064935066	77	80546
1940	58	1.2608695652173914	46	80592	1940	58	1.2608695652173914	46	80592
1941	-101	-33.666666666666664	3	80595	1941	-101	-33.666666666666664	3	80595
1942	-100	-50.0	2	80597	1942	-100	-50.0	2	80597
1943	290	2.4786324786324787	117	80714	1943	290	2.4786324786324787	117	80714
1944	47	0.8245614035087719	57	80771	1944	47	0.8245614035087719	57	80771
1945	-134	-3.7222222222222223	36	80807	1945	-134	-3.7222222222222223	36	80807
1946	-48	-0.9411764705882353	51	80858	1946	-48	-0.9411764705882353	51	80858
1947	30	0.40540540540540543	74	80932	1947	30	0.40540540540540543	74	80932
1948	-101	-33.666666666666664	3	80935	1948	-101	-33.666666666666664	3	80935
1949	61	1.4186046511627908	43	80978	1949	61	1.4186046511627908	43	80978
1950	-102	-25.5	4	80982	1950	-102	-25.5	4	80982
1951	-63	-0.9545454545454546	66	81048	1951	-63	-0.9545454545454546	66	81048
1952	-15	-0.12605042016806722	119	81167	1952	-15	-0.12605042016806722	119	81167
1953	-100	-50.0	2	81169	1953	-100	-50.0	2	81169
1954	225	2.7777777777777777	81	81250	1954	225	2.7777777777777777	81	81250
1955	-109	-9.909090909090908	11	81261	1955	-109	-9.909090909090908	11	81261
1956	51	0.9622641509433962	53	81314	1956	51	0.9622641509433962	53	81314
1957	221	2.6	85	81399	1957	221	2.6	85	81399
1958	73	2.3548387096774195	31	81430	1958	73	2.3548387096774195	31	81430
1959	86	0.7226890756302521	119	81549	1959	86	0.7226890756302521	119	81549
1960	-120	-5.454545454545454	22	81571	1960	-120	-5.454545454545454	22	81571
1961	209	2.154639175257732	97	81668	1961	209	2.154639175257732	97	81668
1962	-105	-15.0	7	81675	1962	-105	-15.0	7	81675
1963	-109	-9.909090909090908	11	81686	1963	-109	-9.909090909090908	11	81686
1964	-49	-0.9423076923076923	52	81738	1964	-49	-0.9423076923076923	52	81738
1965	-115	-6.764705882352941	17	81755	1965	-115	-6.764705882352941	17	81755
1966	237	3.4347826086956523	69	81824	1966	237	3.4347826086956523	69	81824
1967	-33	-0.9166666666666666	36	81860	1967	-33	-0.9166666666666666	36	81860
1968	211	2.221052631578947	95	81955	1968	211	2.221052631578947	95	81955
1969	-56	-0.9491525423728814	59	82014	1969	-56	-0.9491525423728814	59	82014
1970	-111	-8.538461538461538	13	82027	1970	-111	-8.538461538461538	13	82027
1971	164	4.0	41	82068	1971	164	4.0	41	82068
1972	-131	-3.9696969696969697	33	82101	1972	-131	-3.9696969696969697	33	82101
1973	297	2.7	110	82211	1973	297	2.7	110	82211
1974	116	1.303370786516854	89	82300	1974	116	1.303370786516854	89	82300
1975	130	1.7333333333333334	75	82375	1975	130	1.7333333333333334	75	82375
1976	-22	-0.1746031746031746	126	82501	1976	-22	-0.1746031746031746	126	82501
1977	-105	-15.0	7	82508	1977	-105	-15.0	7	82508
1978	-100	-50.0	2	82510	1978	-100	-50.0	2	82510
1979	300	2.803738317757009	107	82617	1979	300	2.803738317757009	107	82617
1980	-102	-25.5	4	82621	1980	-102	-25.5	4	82621
1981	-100	-50.0	2	82623	1981	-100	-50.0	2	82623
1982	-100	-50.0	2	82625	1982	-100	-50.0	2	82625
1983	105	1.05	100	82725	1983	105	1.05	100	82725
1984	-100	-50.0	2	82727	1984	-100	-50.0	2	82727
1985	-100	-50.0	2	82729	1985	-100	-50.0	2	82729
1986	79	0.626984126984127	126	82855	1986	79	0.626984126984127	126	82855
1987	-150	-2.8846153846153846	52	82907	1987	-150	-2.8846153846153846	52	82907
1988	52	1.0	52	82959	1988	52	1.0	52	82959
1989	14	0.15555555555555556	90	83049	1989	14	0.15555555555555556	90	83049
1990	-100	-50.0	2	83051	1990	-100	-50.0	2	83051
1991	114	1.2527472527472527	91	83142	1991	114	1.2527472527472527	91	83142
1992	121	1.4404761904761905	84	83226	1992	121	1.4404761904761905	84	83226
1993	138	2.0597014925373136	67	83293	1993	138	2.0597014925373136	67	83293
1994	-100	-50.0	2	83295	1994	-100	-50.0	2	83295
1995	-108	-10.8	10	83305	1995	-108	-10.8	10	83305
1996	61	1.4186046511627908	43	83348	1996	61	1.4186046511627908	43	83348
1997	513	5.34375	96	83444	1997	513	5.34375	96	83444
1998	-100	-50.0	2	83446	1998	-100	-50.0	2	83446
1999	69	1.9714285714285715	35	83481	1999	69	1.9714285714285715	35	83481
2000	213	2.2903225806451615	93	83574	2000	213	2.2903225806451615	93	83574
2001	-102	-25.5	4	83578	2001	-102	-25.5	4	83578
2002	-125	-4.62962962962963	27	83605	2002	-125	-4.62962962962963	27	83605
2003	-35	-0.9210526315789473	38	83643	2003	-35	-0.9210526315789473	38	83643
2004	-104	-17.333333333333332	6	83649	2004	-104	-17.333333333333332	6	83649
2005	14	0.15555555555555556	90	83739	2005	14	0.15555555555555556	90	83739
2006	349	6.017241379310345	58	83797	2006	349	6.017241379310345	58	83797
2007	-117	-6.157894736842105	19	83816	2007	-117	-6.157894736842105	19	83816
2008	60	1.3636363636363635	44	83860	2008	60	1.3636363636363635	44	83860
2009	118	1.3563218390804597	87	83947	2009	118	1.3563218390804597	87	83947
2010	223	2.6867469879518073	83	84030	2010	223	2.6867469879518073	83	84030
2011	238	3.5	68	84098	2011	238	3.5	68	84098
2012	-14	-0.8235294117647058	17	84115	2012	-14	-0.8235294117647058	17	84115
2013	36	0.5294117647058824	68	84183	2013	36	0.5294117647058824	68	84183
2014	-100	-50.0	2	84185	2014	-100	-50.0	2	84185
2015	333	1.9028571428571428	175	84360	2015	333	1.9028571428571428	175	84360
2016	51	0.9622641509433962	53	84413	2016	51	0.9622641509433962	53	84413
2017	-25	-0.8928571428571429	28	84441	2017	-25	-0.8928571428571429	28	84441
2018	-100	-50.0	2	84443	2018	-100	-50.0	2	84443
2019	11	0.11827956989247312	93	84536	2019	11	0.11827956989247312	93	84536
2020	61	1.4186046511627908	43	84579	2020	61	1.4186046511627908	43	84579
2021	88	5.5	16	84595	2021	88	5.5	16	84595
2022	10	0.10638297872340426	94	84689	2022	10	0.10638297872340426	94	84689
2023	-100	-50.0	2	84691	2023	-100	-50.0	2	84691
2024	-100	-50.0	2	84693	2024	-100	-50.0	2	84693
2025	-100	-50.0	2	84695	2025	-100	-50.0	2	84695
2026	102	0.9902912621359223	103	84798	2026	102	0.9902912621359223	103	84798
2027	-111	-8.538461538461538	13	84811	2027	-111	-8.538461538461538	13	84811
2028	288	2.4201680672268906	119	84930	2028	288	2.4201680672268906	119	84930
2029	215	2.3626373626373627	91	85021	2029	215	2.3626373626373627	91	85021
2030	401	3.7476635514018692	107	85128	2030	401	3.7476635514018692	107	85128
2031	398	3.618181818181818	110	85238	2031	398	3.618181818181818	110	85238
2032	-110	-9.166666666666666	12	85250	2032	-110	-9.166666666666666	12	85250
2033	-125	-4.62962962962963	27	85277	2033	-125	-4.62962962962963	27	85277
2034	76	2.7142857142857144	28	85305	2034	76	2.7142857142857144	28	85305
2035	63	1.5365853658536586	41	85346	2035	63	1.5365853658536586	41	85346
2036	-47	-0.94	50	85396	2036	-47	-0.94	50	85396
2037	-100	-50.0	2	85398	2037	-100	-50.0	2	85398
2038	-101	-33.666666666666664	3	85401	2038	-101	-33.666666666666664	3	85401
2039	127	1.6282051282051282	78	85479	2039	127	1.6282051282051282	78	85479
2040	303	2.9134615384615383	104	85583	2040	303	2.9134615384615383	104	85583
2041	-49	-0.9423076923076923	52	85635	2041	-49	-0.9423076923076923	52	85635
2042	76	2.7142857142857144	28	85663	2042	76	2.7142857142857144	28	85663
2043	-100	-50.0	2	85665	2043	-100	-50.0	2	85665
2044	159	3.4565217391304346	46	85711	2044	159	3.4565217391304346	46	85711
2045	62	1.4761904761904763	42	85753	2045	62	1.4761904761904763	42	85753
2046	-100	-50.0	2	85755	2046	-100	-50.0	2	85755
2047	45	0.7627118644067796	59	85814	2047	45	0.7627118644067796	59	85814
2048	262	5.954545454545454	44	85858	2048	262	5.954545454545454	44	85858
2049	181	1.448	125	85983	2049	181	1.448	125	85983
2050	418	4.644444444444445	90	86073	2050	418	4.644444444444445	90	86073
2051	-100	-50.0	2	86075	2051	-100	-50.0	2	86075
2052	319	3.625	88	86163	2052	319	3.625	88	86163
2053	6	0.061224489795918366	98	86261	2053	6	0.061224489795918366	98	86261
2054	-105	-15.0	7	86268	2054	-105	-15.0	7	86268
2055	-101	-33.666666666666664	3	86271	2055	-101	-33.666666666666664	3	86271
2056	50	0.9259259259259259	54	86325	2056	50	0.9259259259259259	54	86325
2057	54	1.08	50	86375	2057	54	1.08	50	86375
2058	71	2.1515151515151514	33	86408	2058	71	2.1515151515151514	33	86408
2059	-100	-50.0	2	86410	2059	-100	-50.0	2	86410
2060	46	0.7931034482758621	58	86468	2060	46	0.7931034482758621	58	86468
2061	-100	-50.0	2	86470	2061	-100	-50.0	2	86470
2062	264	1.8461538461538463	143	86613	2062	264	1.8461538461538463	143	86613
2063	34	0.4857142857142857	70	86683	2063	34	0.4857142857142857	70	86683
2064	64	1.6	40	86723	2064	64	1.6	40	86723
2065	-130	-4.0625	32	86755	2065	-130	-4.0625	32	86755
2066	209	2.154639175257732	97	86852	2066	209	2.154639175257732	97	86852
2067	159	3.4565217391304346	46	86898	2067	159	3.4565217391304346	46	86898
2068	134	1.8873239436619718	71	86969	2068	134	1.8873239436619718	71	86969
2069	55	1.1224489795918366	49	87018	2069	55	1.1224489795918366	49	87018
2070	205	2.0297029702970297	101	87119	2070	205	2.0297029702970297	101	87119
2071	90	0.782608695652174	115	87234	2071	90	0.782608695652174	115	87234
2072	388	3.2333333333333334	120	87354	2072	388	3.2333333333333334	120	87354
2073	418	4.644444444444445	90	87444	2073	418	4.644444444444445	90	87444
2074	494	4.2956521739130435	115	87559	2074	494	4.2956521739130435	115	87559
2075	-45	-0.9375	48	87607	2075	-45	-0.9375	48	87607
2076	220	2.558139534883721	86	87693	2076	220	2.558139534883721	86	87693
2077	140	2.1538461538461537	65	87758	2077	140	2.1538461538461537	65	87758
2078	-100	-50.0	2	87760	2078	-100	-50.0	2	87760
2079	19	0.2235294117647059	85	87845	2079	19	0.2235294117647059	85	87845
2080	-45	-0.9375	48	87893	2080	-45	-0.9375	48	87893
2081	-100	-50.0	2	87895	2081	-100	-50.0	2	87895
2082	-124	-4.769230769230769	26	87921	2082	-124	-4.769230769230769	26	87921
2083	-116	-6.444444444444445	18	87939	2083	-116	-6.444444444444445	18	87939
2084	635	3.6079545454545454	176	88115	2084	635	3.6079545454545454	176	88115
2085	55	1.1224489795918366	49	88164	2085	55	1.1224489795918366	49	88164
2086	125	1.5625	80	88244	2086	125	1.5625	80	88244
2087	71	2.1515151515151514	33	88277	2087	71	2.1515151515151514	33	88277
2088	246	4.1	60	88337	2088	246	4.1	60	88337
2089	-118	-5.9	20	88357	2089	-118	-5.9	20	88357
2090	-126	-4.5	28	88385	2090	-126	-4.5	28	88385
2091	168	1.2173913043478262	138	88523	2091	168	1.2173913043478262	138	88523
2092	-110	-9.166666666666666	12	88535	2092	-110	-9.166666666666666	12	88535
2093	140	2.1538461538461537	65	88600	2093	140	2.1538461538461537	65	88600
2094	35	0.5072463768115942	69	88669	2094	35	0.5072463768115942	69	88669
2095	-129	-4.161290322580645	31	88700	2095	-129	-4.161290322580645	31	88700
2096	-31	-0.9117647058823529	34	88734	2096	-31	-0.9117647058823529	34	88734
2097	-33	-0.9166666666666666	36	88770	2097	-33	-0.9166666666666666	36	88770
2098	-100	-50.0	2	88772	2098	-100	-50.0	2	88772
2099	203	1.970873786407767	103	88875	2099	203	1.970873786407767	103	88875
2100	-107	-11.88888888888889	9	88884	2100	-107	-11.88888888888889	9	88884
2101	-37	-0.925	40	88924	2101	-37	-0.925	40	88924
2102	217	2.438202247191011	89	89013	2102	217	2.438202247191011	89	89013
2103	-29	-0.90625	32	89045	2103	-29	-0.90625	32	89045
2104	146	2.4745762711864407	59	89104	2104	146	2.4745762711864407	59	89104
2105	-100	-50.0	2	89106	2105	-100	-50.0	2	89106
2106	63	1.5365853658536586	41	89147	2106	63	1.5365853658536586	41	89147
2107	246	4.1	60	89207	2107	246	4.1	60	89207
2108	-29	-0.90625	32	89239	2108	-29	-0.90625	32	89239
2109	211	2.221052631578947	95	89334	2109	211	2.221052631578947	95	89334
2110	24	0.3	80	89414	2110	24	0.3	80	89414
2111	-116	-6.444444444444445	18	89432	2111	-116	-6.444444444444445	18	89432
2112	-100	-50.0	2	89434	2112	-100	-50.0	2	89434
2113	-107	-11.88888888888889	9	89443	2113	-107	-11.88888888888889	9	89443
2114	201	1.9142857142857144	105	89548	2114	201	1.9142857142857144	105	89548
2115	122	1.4698795180722892	83	89631	2115	122	1.4698795180722892	83	89631
2116	-105	-15.0	7	89638	2116	-105	-15.0	7	89638
2117	232	3.135135135135135	74	89712	2117	232	3.135135135135135	74	89712
2118	165	4.125	40	89752	2118	165	4.125	40	89752
2119	-100	-50.0	2	89754	2119	-100	-50.0	2	89754
2120	58	1.2608695652173914	46	89800	2120	58	1.2608695652173914	46	89800
2121	134	1.8873239436619718	71	89871	2121	134	1.8873239436619718	71	89871
2122	41	0.6507936507936508	63	89934	2122	41	0.6507936507936508	63	89934
2123	138	2.0597014925373136	67	90001	2123	138	2.0597014925373136	67	90001
2124	-100	-50.0	2	90003	2124	-100	-50.0	2	90003
2125	-100	-50.0	2	90005	2125	-100	-50.0	2	90005
2126	-124	-4.769230769230769	26	90031	2126	-124	-4.769230769230769	26	90031
2127	413	4.347368421052631	95	90126	2127	413	4.347368421052631	95	90126
2128	-100	-50.0	2	90128	2128	-100	-50.0	2	90128
2129	602	2.8803827751196174	209	90337	2129	602	2.8803827751196174	209	90337
2130	406	3.980392156862745	102	90439	2130	406	3.980392156862745	102	90439
2131	-108	-10.8	10	90449	2131	-108	-10.8	10	90449
2132	49	0.8909090909090909	55	90504	2132	49	0.8909090909090909	55	90504
2133	-117	-6.157894736842105	19	90523	2133	-117	-6.157894736842105	19	90523
2134	422	4.906976744186046	86	90609	2134	422	4.906976744186046	86	90609
2135	48	0.8571428571428571	56	90665	2135	48	0.8571428571428571	56	90665
2136	-26	-0.896551724137931	29	90694	2136	-26	-0.896551724137931	29	90694
2137	173	5.40625	32	90726	2137	173	5.40625	32	90726
2138	-109	-9.909090909090908	11	90737	2138	-109	-9.909090909090908	11	90737
2139	-100	-50.0	2	90739	2139	-100	-50.0	2	90739
2140	431	5.597402597402597	77	90816	2140	431	5.597402597402597	77	90816
2141	-100	-50.0	2	90818	2141	-100	-50.0	2	90818
2142	479	3.6846153846153844	130	90948	2142	479	3.6846153846153844	130	90948
2143	140	2.1538461538461537	65	91013	2143	140	2.1538461538461537	65	91013
2144	157	3.2708333333333335	48	91061	2144	157	3.2708333333333335	48	91061
2145	243	3.857142857142857	63	91124	2145	243	3.857142857142857	63	91124
2146	48	0.8571428571428571	56	91180	2146	48	0.8571428571428571	56	91180
2147	-114	-7.125	16	91196	2147	-114	-7.125	16	91196
2148	38	0.5757575757575758	66	91262	2148	38	0.5757575757575758	66	91262
2149	54	1.08	50	91312	2149	54	1.08	50	91312
2150	300	2.803738317757009	107	91419	2150	300	2.803738317757009	107	91419
2151	-102	-25.5	4	91423	2151	-102	-25.5	4	91423
2152	124	1.5308641975308641	81	91504	2152	124	1.5308641975308641	81	91504
2153	247	4.186440677966102	59	91563	2153	247	4.186440677966102	59	91563
2154	339	4.985294117647059	68	91631	2154	339	4.985294117647059	68	91631
2155	175	1.3358778625954197	131	91762	2155	175	1.3358778625954197	131	91762
2156	164	4.0	41	91803	2156	164	4.0	41	91803
2157	224	2.731707317073171	82	91885	2157	224	2.731707317073171	82	91885
